Time (s),1. Current A(RMS) (1),,Time (s),1. Id A (0.0625),,Time (s),1. Battery Current A (0.0625),,Time (s),1. Target torque % of peak (0.1),,Time (s),1. Velocity RPM (1),,Time (s),1. Torque actual value Nm (0.0625),,Time (s),1. Battery Voltage V (0.0625),,Time (s),1. Heatsink Temperature DegC (1),,Time (s),1. Torque demand value Nm (0.0625),,Time (s),1. Uq V (0.0625),,Time (s),1. Throttle Input Voltage V (0.00390625),,Time (s),1. Ud V (0.0625),,Time (s),1. Target Iq A (0.0625),,Time (s),1. Iq A (0.0625),,
195.164,0,,195.1642,0.8125,,195.1639,0.4375,,195.1643,1.5,,195.164,162,,195.1641,1.3125,,195.1639,115.0,,195.1639,32,,195.164,1.9375,,195.1641,6.75,,195.1642,1.37890625,,195.1642,0.0625,,195.1641,2.1875,,195.1641,1.4375,,
195.184,0,,195.1842,-1.5625,,195.1838,0.4375,,195.1843,0.9,,195.184,162,,195.1841,1.75,,195.1838,115.0625,,195.1838,32,,195.184,1.125,,195.1841,6.5625,,195.1842,1.40234375,,195.1842,0.625,,195.1841,2.9375,,195.1841,2.6875,,
195.204,0,,195.2042,-0.125,,195.2039,0.4375,,195.2043,1.2000000000000002,,195.204,162,,195.2041,1.3125,,195.2039,115.0,,195.2039,32,,195.204,1.5,,195.2041,6.6875,,195.2042,1.40234375,,195.2042,0.3125,,195.2041,2.125,,195.2041,2.0,,
195.224,0,,195.2242,0.0,,195.2238,0.4375,,195.2243,1.2000000000000002,,195.224,162,,195.2241,1.375,,195.2238,115.0625,,195.2238,32,,195.224,1.5,,195.2241,6.6875,,195.2242,1.38671875,,195.2242,0.25,,195.2241,2.25,,195.2241,1.5625,,
195.244,0,,195.2442,1.5625,,195.2439,0.375,,195.2443,1.0,,195.244,162,,195.2441,1.4375,,195.2439,115.0625,,195.2439,32,,195.244,1.25,,195.2441,6.75,,195.2442,1.4140625,,195.2442,-0.0625,,195.2441,2.4375,,195.2441,1.0,,
195.264,0,,195.2642,0.6875,,195.2639,0.375,,195.2643,1.4000000000000001,,195.264,162,,195.2641,1.25,,195.2639,115.0625,,195.2639,32,,195.264,1.8125,,195.2641,6.4375,,195.2642,1.4140625,,195.2642,0.125,,195.2641,2.125,,195.2641,2.3125,,
195.284,0,,195.2842,0.125,,195.2839,0.375,,195.2843,1.4000000000000001,,195.284,161,,195.2841,1.625,,195.2839,115.0625,,195.2839,32,,195.284,1.8125,,195.2841,6.875,,195.2842,1.44921875,,195.2842,0.1875,,195.2841,2.6875,,195.2841,0.5625,,
195.3041,0,,195.3043,0.3125,,195.3039,0.375,,195.3044,1.8,,195.3041,161,,195.3042,1.75,,195.3039,115.0625,,195.3039,32,,195.3041,2.3125,,195.3042,6.1875,,195.3043,1.47265625,,195.3043,0.125,,195.3042,2.9375,,195.3042,4.3125,,
195.324,0,,195.3242,-1.9375,,195.3238,0.375,,195.3243,2.1,,195.324,161,,195.3241,2.125,,195.3238,115.0625,,195.3238,32,,195.324,2.6875,,195.3241,6.5625,,195.3242,1.4375,,195.3242,0.5625,,195.3241,3.5625,,195.3241,2.9375,,
195.344,0,,195.3443,-1.5625,,195.3439,0.375,,195.3444,1.7000000000000002,,195.344,161,,195.3442,2.5625,,195.3439,115.0625,,195.3439,32,,195.344,2.1875,,195.3442,6.75,,195.3443,1.4296875,,195.3443,0.4375,,195.3442,4.25,,195.3442,3.0625,,
