Time (s),1. Current A(RMS) (1),,Time (s),1. Id A (0.0625),,Time (s),1. Battery Current A (0.0625),,Time (s),1. Target torque % of peak (0.1),,Time (s),1. Velocity RPM (1),,Time (s),1. Torque actual value Nm (0.0625),,Time (s),0x0081_Unit_in_pre-operational  ,,Time (s),1. Battery Voltage V (0.0625),,Time (s),1. Heatsink Temperature DegC (1),,Time (s),1. Torque demand value Nm (0.0625),,Time (s),1. Uq V (0.0625),,Time (s),0x0081_Low_batt  ,,Time (s),1. Throttle Input Voltage V (0.00390625),,Time (s),1. Ud V (0.0625),,Time (s),1. Target Iq A (0.0625),,Time (s),0x0081_Supply_critical  ,,Time (s),1. Iq A (0.0625),,
620.7659,4,,620.8062,0.625,,620.7658,4.25,,620.8062,7.6000000000000005,,620.7659,776,,620.826,7.375,,,,,620.7658,108.5625,,620.7658,32,,620.7659,11.875,,620.826,15.4375,,,,,620.8062,1.625,,620.8062,-26.5625,,620.826,12.125,,,,,620.826,8.625,,
620.786,10,,620.8261,-5.6875,,620.7858,4.125,,620.8263,7.9,,620.786,773,,620.846,4.375,,,,,620.7858,108.5625,,620.7858,32,,620.786,10.3125,,620.846,14.625,,,,,620.8261,1.58984375,,620.8261,-25.8125,,620.846,7.25,,,,,620.846,11.9375,,
620.8059,8,,620.8461,2.9375,,620.8058,4.125,,620.8462,7.0,,620.8059,773,,620.8661,8.9375,,,,,620.8058,108.625,,620.8058,32,,620.8059,10.625,,620.8661,15.25,,,,,620.8461,1.59765625,,620.8461,-25.625,,620.8661,14.6875,,,,,620.8661,9.8125,,
620.8259,16,,620.8662,-5.1875,,620.8258,4.1875,,620.8663,7.2,,620.8259,774,,620.886,4.5,,,,,620.8258,108.5,,620.8258,32,,620.8259,11.0,,620.886,14.6875,,,,,620.8662,1.61328125,,620.8662,-26.375,,620.886,7.375,,,,,620.886,12.4375,,
620.8458,0,,620.8862,3.3125,,620.8457,4.1875,,620.8862,7.6000000000000005,,620.8458,774,,620.906,3.875,,,,,620.8457,108.4375,,620.8457,32,,620.8458,9.75,,620.906,15.625,,,,,620.8862,1.61328125,,620.8862,-26.1875,,620.906,6.3125,,,,,620.906,4.125,,
620.8659,14,,620.9061,-2.4375,,620.8658,4.0625,,620.9062,7.6000000000000005,,620.8659,772,,620.926,7.125,,,,,620.8658,108.75,,620.8658,32,,620.8659,10.0625,,620.926,14.875,,,,,620.9061,1.6328125,,620.9061,-25.0,,620.926,11.75,,,,,620.926,12.0625,,
620.8859,4,,620.9261,0.625,,620.8858,4.375,,620.9262,8.1,,620.8859,775,,620.9461,6.1875,,,,,620.8858,108.4375,,620.8858,32,,620.8859,10.625,,620.9461,15.1875,,,,,620.9261,1.6328125,,620.9261,-26.375,,620.9461,10.125,,,,,620.9461,8.6875,,
620.9059,11,,620.9462,-1.8125,,620.9058,4.25,,620.9463,8.1,,620.9059,774,,620.966,6.3125,,,,,620.9058,108.625,,620.9058,32,,620.9059,10.625,,620.966,15.5625,,,,,620.9462,1.58984375,,620.9462,-26.6875,,620.966,10.4375,,,,,620.966,9.4375,,
620.9259,7,,620.9661,3.625,,620.9257,4.0625,,620.9662,7.0,,620.9259,772,,620.986,9.6875,,,,,620.9257,108.6875,,620.9257,32,,620.9259,11.3125,,620.986,14.9375,,,,,620.9661,1.59765625,,620.9661,-25.5625,,620.986,15.9375,,,,,620.986,12.3125,,
620.9459,10,,620.9861,-7.5,,620.9458,4.25,,620.9862,7.2,,620.9459,775,,621.006,10.0,,,,,620.9458,108.5,,620.9458,32,,620.9459,11.3125,,621.006,15.1875,,,,,620.9861,1.59765625,,620.9861,-26.8125,,621.006,16.5,,,,,621.006,17.0625,,
620.9658,7,,621.0061,-4.8125,,620.9657,4.25,,621.0062,7.2,,620.9658,771,,621.0259,10.0,,,,,620.9657,108.5,,620.9657,32,,620.9658,9.75,,621.0259,15.125,,,,,621.0061,1.60546875,,621.0061,-27.125,,621.0259,16.5,,,,,621.0259,15.25,,
620.9859,17,,621.0261,-4.0,,620.9858,4.375,,621.0261,7.4,,620.9859,773,,621.0459,10.25,,,,,620.9858,108.625,,620.9858,32,,620.9859,10.0625,,621.0459,15.5625,,,,,621.0261,1.5625,,621.0261,-26.875,,621.0459,16.875,,,,,621.0459,12.5,,
621.0058,21,,621.046,-4.125,,621.0057,4.8125,,621.0461,6.4,,621.0058,775,,621.0659,-1.375,,,,,621.0057,108.1875,,621.0057,32,,621.0058,10.0625,,621.0659,15.0,,,,,621.046,1.60546875,,621.046,-26.875,,621.0659,-2.25,,,,,621.0659,6.6875,,
621.0258,12,,621.0661,12.0625,,621.0257,5.25,,621.0661,7.4,,621.0258,776,,621.0859,4.375,,,,,621.0257,108.1875,,621.0257,32,,621.0258,10.3125,,621.0859,15.75,,,,,621.0661,1.60546875,,621.0661,-24.5,,621.0859,7.1875,,,,,621.0859,1.9375,,
621.0458,24,,621.086,5.0625,,621.0457,5.5,,621.0861,7.4,,621.0458,776,,621.106,3.6875,,,,,621.0457,108.3125,,621.0457,32,,621.0458,8.9375,,621.106,15.5625,,,,,621.086,1.59765625,,621.086,-24.625,,621.106,6.125,,,,,621.106,8.9375,,
621.0658,7,,621.1061,6.25,,621.0657,5.6875,,621.1062,7.2,,621.0658,779,,621.1259,6.5625,,,,,621.0657,108.375,,621.0657,32,,621.0658,10.3125,,621.1259,15.4375,,,,,621.1061,1.625,,621.1061,-25.625,,621.1259,10.75,,,,,621.1259,6.9375,,
621.0858,10,,621.126,-3.75,,621.0857,4.75,,621.1261,7.9,,621.0858,776,,621.146,9.875,,,,,621.0857,109.3125,,621.0857,32,,621.0858,10.3125,,621.146,14.875,,,,,621.126,1.6328125,,621.126,-25.8125,,621.146,16.25,,,,,621.146,17.625,,
621.1059,6,,621.1461,-4.625,,621.1057,4.3125,,621.1462,8.1,,621.1059,775,,621.166,6.5625,,,,,621.1057,109.0625,,621.1057,32,,621.1059,10.0625,,621.166,14.875,,,,,621.1461,1.60546875,,621.1461,-26.9375,,621.166,10.8125,,,,,621.166,10.4375,,
621.1258,10,,621.1661,-4.375,,621.1257,4.125,,621.1662,7.4,,621.1258,772,,621.1859,5.4375,,,,,621.1257,108.8125,,621.1257,32,,621.1258,11.0,,621.1859,15.0,,,,,621.1661,1.58984375,,621.1661,-26.9375,,621.1859,8.9375,,,,,621.1859,7.25,,
621.1459,19,,621.186,3.75,,621.1457,4.25,,621.1861,7.0,,621.1459,771,,621.2059,5.0,,,,,621.1457,108.625,,621.1457,32,,621.1459,11.3125,,621.2059,14.6875,,,,,621.186,1.59765625,,621.186,-25.5,,621.2059,8.25,,,,,621.2059,7.9375,,
621.1659,11,,621.206,-0.4375,,621.1657,4.75,,621.2061,7.2,,621.1659,775,,621.226,5.1875,,,,,621.1657,108.125,,621.1657,32,,621.1659,10.3125,,621.226,15.5625,,,,,621.206,1.60546875,,621.206,-25.9375,,621.226,8.5,,,,,621.226,4.375,,
621.1858,0,,621.2261,2.4375,,621.1856,4.6875,,621.2262,7.4,,621.1858,773,,621.2459,6.5,,,,,621.1856,108.375,,621.1856,32,,621.1858,9.75,,621.2459,14.125,,,,,621.2261,1.59765625,,621.2261,-25.5,,621.2459,10.75,,,,,621.2459,13.4375,,
621.2058,7,,621.246,-0.6875,,621.2057,4.5,,621.2461,7.2,,621.2058,776,,621.2659,6.8125,,,,,621.2057,108.8125,,621.2057,32,,621.2058,10.0625,,621.2659,15.125,,,,,621.246,1.61328125,,621.246,-26.3125,,621.2659,11.1875,,,,,621.2659,9.75,,
621.2259,10,,621.266,-2.0625,,621.2257,4.25,,621.2661,7.6000000000000005,,621.2259,774,,621.286,3.1875,,,,,621.2257,108.625,,621.2257,32,,621.2259,10.3125,,621.286,14.625,,,,,621.266,1.59765625,,621.266,-26.25,,621.286,5.3125,,,,,621.286,11.25,,
621.2458,10,,621.2861,3.25,,621.2457,4.125,,621.2862,7.2,,621.2458,773,,621.3061,8.6875,,,,,621.2457,108.8125,,621.2457,32,,621.2458,10.0625,,621.3061,15.3125,,,,,621.2861,1.625,,621.2861,-25.9375,,621.3061,14.25,,,,,621.3061,8.125,,
621.2658,15,,621.3062,-4.0,,621.2656,4.25,,621.3063,7.9,,621.2658,772,,621.326,5.125,,,,,621.2656,108.5,,621.2656,32,,621.2658,10.625,,621.326,14.5,,,,,621.3062,1.58984375,,621.3062,-25.9375,,621.326,8.5,,,,,621.326,14.8125,,
621.2858,4,,621.3262,1.8125,,621.2857,4.3125,,621.3262,7.0,,621.2858,777,,621.3461,5.8125,,,,,621.2857,108.5,,621.2857,32,,621.2858,10.0625,,621.3461,15.375,,,,,621.3262,1.5703125,,621.3262,-26.6875,,621.3461,9.5625,,,,,621.3461,6.125,,
621.3059,13,,621.3462,-2.125,,621.3058,4.0625,,621.3463,6.6000000000000005,,621.3059,771,,621.366,8.6875,,,,,621.3058,108.6875,,621.3058,32,,621.3059,11.0,,621.366,14.375,,,,,621.3462,1.61328125,,621.3462,-25.5,,621.366,14.3125,,,,,621.366,16.9375,,
621.3259,8,,621.3662,-0.125,,621.3258,4.25,,621.3662,7.6000000000000005,,621.3259,775,,621.3861,8.375,,,,,621.3258,108.5625,,621.3258,32,,621.3259,9.75,,621.3861,15.4375,,,,,621.3662,1.58984375,,621.3662,-26.875,,621.3861,13.75,,,,,621.3861,10.375,,
621.3459,11,,621.3862,-4.25,,621.3458,4.25,,621.3863,7.0,,621.3459,774,,621.406,3.75,,,,,621.3458,108.5,,621.3458,32,,621.3459,9.1875,,621.406,15.1875,,,,,621.3862,1.60546875,,621.3862,-26.6875,,621.406,6.125,,,,,621.406,7.4375,,
621.3659,7,,621.4062,6.125,,621.3658,4.1875,,621.4062,7.4,,621.3659,771,,621.426,8.9375,,,,,621.3658,108.625,,621.3658,32,,621.3659,10.625,,621.426,15.3125,,,,,621.4062,1.58984375,,621.4062,-25.8125,,621.426,14.625,,,,,621.426,10.5,,
621.3859,15,,621.4261,-3.25,,621.3858,4.5,,621.4263,7.0,,621.3859,773,,621.446,3.875,,,,,621.3858,108.4375,,621.3858,32,,621.3859,9.75,,621.446,15.3125,,,,,621.4261,1.58984375,,621.4261,-26.375,,621.446,6.4375,,,,,621.446,7.6875,,
621.4059,0,,621.4462,3.8125,,621.4058,4.625,,621.4462,7.0,,621.4059,774,,621.466,5.9375,,,,,621.4058,108.3125,,621.4058,32,,621.4059,10.3125,,621.466,15.3125,,,,,621.4462,1.578125,,621.4462,-25.8125,,621.466,9.75,,,,,621.466,8.1875,,
621.4259,12,,621.4661,-1.6875,,621.4258,4.4375,,621.4662,6.800000000000001,,621.4259,773,,621.486,7.5625,,,,,621.4258,108.75,,621.4258,32,,621.4259,9.75,,621.486,15.125,,,,,621.4661,1.5703125,,621.4661,-25.4375,,621.486,12.5,,,,,621.486,10.5,,
621.4459,6,,621.4862,-1.25,,621.4458,4.5,,621.4862,6.6000000000000005,,621.4459,776,,621.506,6.5,,,,,621.4458,108.5,,621.4458,32,,621.4459,9.75,,621.506,15.0,,,,,621.4862,1.59765625,,621.4862,-26.25,,621.506,10.6875,,,,,621.506,12.4375,,
621.4659,6,,621.5061,-4.1875,,621.4658,4.3125,,621.5062,7.2,,621.4659,773,,621.526,5.4375,,,,,621.4658,108.6875,,621.4658,32,,621.4659,9.5,,621.526,15.125,,,,,621.5061,1.60546875,,621.5061,-26.25,,621.526,8.875,,,,,621.526,6.9375,,
621.4859,10,,621.5262,1.625,,621.4858,4.25,,621.5263,7.4,,621.4859,773,,621.546,7.5625,,,,,621.4858,108.75,,621.4858,32,,621.4859,9.1875,,621.546,14.9375,,,,,621.5262,1.59765625,,621.5262,-25.1875,,621.546,12.375,,,,,621.546,14.0,,
621.5059,9,,621.5461,-2.6875,,621.5058,4.4375,,621.5462,7.2,,621.5059,775,,621.566,5.3125,,,,,621.5058,108.5,,621.5058,32,,621.5059,10.0625,,621.566,15.5,,,,,621.5461,1.61328125,,621.5461,-26.6875,,621.566,8.6875,,,,,621.566,6.25,,
621.526,7,,621.5662,1.8125,,621.5258,4.375,,621.5662,7.6000000000000005,,621.526,773,,621.5861,6.875,,,,,621.5258,108.4375,,621.5258,32,,621.526,10.3125,,621.5861,14.375,,,,,621.5662,1.6328125,,621.5662,-26.0,,621.5861,11.3125,,,,,621.5861,13.5,,
621.5459,9,,621.5863,0.0,,621.5458,4.25,,621.5863,8.1,,621.5459,773,,621.606,8.375,,,,,621.5458,108.875,,621.5458,32,,621.5459,10.0625,,621.606,15.25,,,,,621.5863,1.60546875,,621.5863,-26.6875,,621.606,13.8125,,,,,621.606,11.3125,,
621.5659,13,,621.6061,-4.8125,,621.5658,4.4375,,621.6062,7.4,,621.5659,774,,621.6261,5.125,,,,,621.5658,108.375,,621.5658,32,,621.5659,10.625,,621.6261,14.8125,,,,,621.6061,1.59765625,,621.6061,-26.4375,,621.6261,8.4375,,,,,621.6261,13.75,,
621.586,6,,621.6262,1.5625,,621.5858,4.375,,621.6263,7.2,,621.586,772,,621.6461,7.8125,,,,,621.5858,108.6875,,621.5858,32,,621.586,11.3125,,621.6461,15.5625,,,,,621.6262,1.578125,,621.6262,-26.25,,621.6461,12.875,,,,,621.6461,5.9375,,
621.6058,17,,621.6462,-1.6875,,621.6057,4.4375,,621.6463,6.800000000000001,,621.6058,772,,621.666,6.0,,,,,621.6057,108.5,,621.6057,32,,621.6058,10.3125,,621.666,14.5,,,,,621.6462,1.58984375,,621.6462,-25.6875,,621.666,9.8125,,,,,621.666,16.4375,,
621.626,6,,621.6661,0.0625,,621.6258,4.625,,621.6662,7.0,,621.626,775,,621.6861,5.8125,,,,,621.6258,108.3125,,621.6258,32,,621.626,10.0625,,621.6861,15.625,,,,,621.6661,1.59765625,,621.6661,-26.5625,,621.6861,9.5625,,,,,621.6861,5.3125,,
621.646,8,,621.6862,-0.1875,,621.6458,4.5,,621.6863,7.2,,621.646,771,,621.706,6.125,,,,,621.6458,108.625,,621.6458,32,,621.646,9.5,,621.706,14.625,,,,,621.6862,1.58984375,,621.6862,-25.375,,621.706,10.125,,,,,621.706,14.5,,
621.6659,8,,621.7061,2.1875,,621.6658,4.625,,621.7062,7.0,,621.6659,774,,621.726,7.125,,,,,621.6658,108.6875,,621.6658,32,,621.6659,9.75,,621.726,15.5,,,,,621.7061,1.58984375,,621.7061,-26.25,,621.726,11.6875,,,,,621.726,8.5,,
621.686,8,,621.7261,-1.5,,621.6858,4.5625,,621.7262,7.0,,621.686,773,,621.746,3.0625,,,,,621.6858,108.4375,,621.6858,32,,621.686,10.0625,,621.746,15.125,,,,,621.7261,1.58984375,,621.7261,-26.1875,,621.746,5.0625,,,,,621.746,8.375,,
621.7059,8,,621.7461,4.8125,,621.7058,4.4375,,621.7461,7.0,,621.7059,774,,621.766,8.6875,,,,,621.7058,108.5625,,621.7058,32,,621.7059,9.75,,621.766,15.375,,,,,621.7461,1.578125,,621.7461,-25.8125,,621.766,14.25,,,,,621.766,8.1875,,
621.7259,10,,621.7661,-3.5625,,621.7257,4.4375,,621.7662,6.800000000000001,,621.7259,772,,621.7861,5.0,,,,,621.7257,108.625,,621.7257,32,,621.7259,9.75,,621.7861,15.375,,,,,621.7661,1.58984375,,621.7661,-25.875,,621.7861,8.1875,,,,,621.7861,12.1875,,
621.7459,6,,621.7862,2.0625,,621.7458,4.5625,,621.7863,7.0,,621.7459,777,,621.806,6.0625,,,,,621.7458,108.5625,,621.7458,32,,621.7459,9.75,,621.806,14.875,,,,,621.7862,1.578125,,621.7862,-26.125,,621.806,10.0,,,,,621.806,6.4375,,
621.7658,9,,621.8062,-3.6875,,621.7657,4.1875,,621.8062,6.800000000000001,,621.7658,772,,621.8261,9.0625,,,,,621.7657,108.75,,621.7657,32,,621.7658,9.5,,621.8261,14.9375,,,,,621.8062,1.625,,621.8062,-25.8125,,621.8261,14.875,,,,,621.8261,15.625,,
621.7859,9,,621.8262,-0.875,,621.7858,4.375,,621.8263,7.9,,621.7859,774,,621.846,7.9375,,,,,621.7858,108.5,,621.7858,32,,621.7859,9.75,,621.846,14.875,,,,,621.8262,1.59765625,,621.8262,-26.75,,621.846,13.0625,,,,,621.846,14.4375,,
621.8059,8,,621.8462,-3.0,,621.8057,4.375,,621.8462,7.2,,621.8059,773,,621.8659,3.625,,,,,621.8057,108.5625,,621.8057,32,,621.8059,9.5,,621.8659,15.0625,,,,,621.8462,1.578125,,621.8462,-26.75,,621.8659,6.0,,,,,621.8659,8.5,,
621.8259,15,,621.866,4.6875,,621.8258,4.375,,621.8661,6.800000000000001,,621.8259,772,,621.886,7.4375,,,,,621.8258,108.5625,,621.8258,32,,621.8259,11.0,,621.886,14.5,,,,,621.866,1.58984375,,621.866,-25.5,,621.886,12.25,,,,,621.886,10.625,,
621.8459,10,,621.8862,-3.5625,,621.8457,4.625,,621.8862,7.0,,621.8459,774,,621.9059,5.4375,,,,,621.8457,108.3125,,621.8457,32,,621.8459,10.0625,,621.9059,15.3125,,,,,621.8862,1.59765625,,621.8862,-26.1875,,621.9059,8.875,,,,,621.9059,7.9375,,
621.8658,10,,621.906,0.5,,621.8657,4.6875,,621.9061,7.2,,621.8658,774,,621.926,6.5625,,,,,621.8657,108.375,,621.8657,32,,621.8658,9.5,,621.926,14.25,,,,,621.906,1.58984375,,621.906,-25.625,,621.926,10.8125,,,,,621.926,11.3125,,
621.8859,10,,621.9262,-1.4375,,621.8858,4.5,,621.9262,7.0,,621.8859,774,,621.946,7.8125,,,,,621.8858,108.875,,621.8858,32,,621.8859,9.75,,621.946,15.375,,,,,621.9262,1.59765625,,621.9262,-26.3125,,621.946,12.875,,,,,621.946,9.5,,
621.9058,9,,621.9461,-3.0,,621.9056,4.5,,621.9462,7.2,,621.9058,774,,621.966,6.0,,,,,621.9056,108.4375,,621.9056,32,,621.9058,10.0625,,621.966,14.4375,,,,,621.9461,1.578125,,621.9461,-26.375,,621.966,9.875,,,,,621.966,12.6875,,
621.9259,4,,621.9661,1.25,,621.9257,4.375,,621.9662,6.800000000000001,,621.9259,773,,621.986,5.1875,,,,,621.9257,108.625,,621.9257,32,,621.9259,9.75,,621.986,15.6875,,,,,621.9661,1.54296875,,621.9661,-26.8125,,621.986,8.5,,,,,621.986,3.6875,,
621.9459,16,,621.9861,1.5625,,621.9458,4.375,,621.9862,5.9,,621.9459,772,,622.0059,6.3125,,,,,621.9458,108.5625,,621.9458,32,,621.9459,10.0625,,622.0059,14.625,,,,,621.9861,1.60546875,,621.9861,-24.8125,,622.0059,10.375,,,,,622.0059,15.3125,,
621.9659,8,,622.006,-1.1875,,621.9657,4.5625,,622.0061,7.4,,621.9659,775,,622.026,5.5,,,,,621.9657,108.5,,621.9657,32,,621.9659,9.5,,622.026,15.5625,,,,,622.006,1.58984375,,622.006,-26.4375,,622.026,9.0625,,,,,622.026,8.625,,
621.9859,9,,622.0261,-0.5625,,621.9857,4.4375,,622.0262,7.0,,621.9859,773,,622.0459,7.5625,,,,,621.9857,108.4375,,621.9857,32,,621.9859,8.25,,622.0459,14.6875,,,,,622.0261,1.5546875,,622.0261,-25.5625,,622.0459,12.5,,,,,622.0459,16.75,,
622.0058,8,,622.046,0.3125,,622.0057,4.3125,,622.0461,6.2,,622.0058,774,,622.0658,8.3125,,,,,622.0057,108.875,,622.0057,32,,622.0058,10.3125,,622.0658,15.125,,,,,622.046,1.5546875,,622.046,-26.625,,622.0658,13.625,,,,,622.0658,12.4375,,
622.0259,13,,622.0659,-2.3125,,622.0257,4.3125,,622.066,6.2,,622.0259,773,,622.086,4.9375,,,,,622.0257,108.4375,,622.0257,32,,622.0259,9.75,,622.086,15.0625,,,,,622.0659,1.578125,,622.0659,-26.8125,,622.086,8.125,,,,,622.086,11.0,,
622.0458,8,,622.0861,1.4375,,622.0457,4.3125,,622.0862,6.800000000000001,,622.0458,772,,622.1061,7.8125,,,,,622.0457,108.625,,622.0457,32,,622.0458,8.625,,622.1061,15.5625,,,,,622.0861,1.578125,,622.0861,-26.1875,,622.1061,12.875,,,,,622.1061,6.25,,
622.0658,16,,622.1063,-3.1875,,622.0656,4.5,,622.1063,6.800000000000001,,622.0658,772,,622.126,5.125,,,,,622.0656,108.5,,622.0656,32,,622.0658,8.625,,622.126,15.0,,,,,622.1063,1.59765625,,622.1063,-25.5,,622.126,8.375,,,,,622.126,11.0,,
622.0858,6,,622.1261,3.3125,,622.0857,4.6875,,622.1262,7.2,,622.0858,775,,622.1461,5.6875,,,,,622.0857,108.3125,,622.0857,32,,622.0858,9.5,,622.1461,15.75,,,,,622.1261,1.61328125,,622.1261,-26.1875,,622.1461,9.375,,,,,622.1461,4.625,,
622.106,8,,622.1461,-1.375,,622.1059,4.5625,,622.1462,7.6000000000000005,,622.106,772,,622.1659,8.6875,,,,,622.1059,108.5625,,622.1059,32,,622.106,9.5,,622.1659,14.9375,,,,,622.1461,1.61328125,,622.1461,-25.4375,,622.1659,14.3125,,,,,622.1659,15.3125,,
622.1258,6,,622.166,-1.3125,,622.1257,4.5625,,622.1661,7.6000000000000005,,622.1258,775,,622.1861,7.25,,,,,622.1257,108.625,,622.1257,32,,622.1258,10.0625,,622.1861,15.125,,,,,622.166,1.60546875,,622.166,-27.25,,622.1861,11.9375,,,,,622.1861,11.5625,,
622.1459,7,,622.1862,-2.1875,,622.1458,4.4375,,622.1863,7.4,,622.1459,773,,622.2059,2.1875,,,,,622.1458,108.625,,622.1458,32,,622.1459,10.625,,622.2059,15.8125,,,,,622.1862,1.640625,,622.1862,-26.375,,622.2059,3.625,,,,,622.2059,1.375,,
622.1658,15,,622.206,6.9375,,622.1657,4.4375,,622.2061,8.3,,622.1658,772,,622.2261,9.25,,,,,622.1657,108.75,,622.1657,32,,622.1658,10.625,,622.2261,15.0,,,,,622.206,1.66015625,,622.206,-25.0,,622.2261,15.1875,,,,,622.2261,13.0625,,
622.1859,8,,622.2262,-2.375,,622.1858,4.75,,622.2263,8.8,,622.1859,774,,622.246,4.6875,,,,,622.1858,108.25,,622.1858,32,,622.1859,10.3125,,622.246,15.4375,,,,,622.2262,1.625,,622.2262,-26.5625,,622.246,7.6875,,,,,622.246,8.0,,
622.2058,10,,622.2461,-1.125,,622.2056,4.6875,,622.2462,7.9,,622.2058,774,,622.266,5.5625,,,,,622.2056,108.5,,622.2056,32,,622.2058,11.5625,,622.266,14.5,,,,,622.2461,1.60546875,,622.2461,-25.75,,622.266,9.1875,,,,,622.266,13.875,,
622.2259,9,,622.2661,1.4375,,622.2258,4.375,,622.2662,7.4,,622.2259,772,,622.286,7.5625,,,,,622.2258,109.0,,622.2258,32,,622.2259,12.25,,622.286,15.4375,,,,,622.2661,1.625,,622.2661,-25.8125,,622.286,12.4375,,,,,622.286,8.8125,,
622.2459,12,,622.2862,-3.125,,622.2458,4.5625,,622.2862,7.9,,622.2459,775,,622.3061,5.6875,,,,,622.2458,108.375,,622.2458,32,,622.2459,11.0,,622.3061,14.625,,,,,622.2862,1.61328125,,622.2862,-26.25,,622.3061,9.375,,,,,622.3061,14.875,,
622.2659,6,,622.3062,1.5625,,622.2658,4.5,,622.3063,7.6000000000000005,,622.2659,774,,622.326,5.9375,,,,,622.2658,108.5625,,622.2658,32,,622.2659,10.3125,,622.326,15.3125,,,,,622.3062,1.59765625,,622.3062,-26.5625,,622.326,9.75,,,,,622.326,6.875,,
622.2859,15,,622.3262,0.8125,,622.2858,4.4375,,622.3262,7.2,,622.2859,773,,622.346,8.1875,,,,,622.2858,108.6875,,622.2858,32,,622.2859,11.0,,622.346,14.125,,,,,622.3262,1.61328125,,622.3262,-25.5,,622.346,13.4375,,,,,622.346,20.4375,,
622.3059,6,,622.3461,-1.0,,622.3058,4.5,,622.3462,7.6000000000000005,,622.3059,775,,622.366,5.25,,,,,622.3058,108.4375,,622.3058,32,,622.3059,10.625,,622.366,15.6875,,,,,622.3461,1.60546875,,622.3461,-27.25,,622.366,8.625,,,,,622.366,5.0625,,
622.3259,9,,622.3662,0.25,,622.3258,4.4375,,622.3662,7.4,,622.3259,772,,622.3861,6.5,,,,,622.3258,108.5,,622.3258,32,,622.3259,10.0625,,622.3861,14.625,,,,,622.3662,1.58984375,,622.3662,-25.6875,,622.3861,10.6875,,,,,622.3861,14.0,,
622.3459,13,,622.3862,3.0,,622.3458,4.4375,,622.3863,7.0,,622.3459,773,,622.406,8.125,,,,,622.3458,108.8125,,622.3458,32,,622.3459,10.625,,622.406,15.5,,,,,622.3862,1.59765625,,622.3862,-26.375,,622.406,13.3125,,,,,622.406,8.6875,,
622.3659,9,,622.4061,-2.3125,,622.3658,4.625,,622.4062,7.2,,622.3659,775,,622.4261,4.5625,,,,,622.3658,108.3125,,622.3658,32,,622.3659,10.3125,,622.4261,15.0625,,,,,622.4061,1.58984375,,622.4061,-26.375,,622.4261,7.5,,,,,622.4261,10.3125,,
622.386,6,,622.4262,3.75,,622.3859,4.4375,,622.4263,7.0,,622.386,773,,622.446,7.75,,,,,622.3859,108.6875,,622.3859,32,,622.386,9.75,,622.446,15.375,,,,,622.4262,1.578125,,622.4262,-26.3125,,622.446,12.6875,,,,,622.446,7.25,,
622.4058,10,,622.4462,-2.0625,,622.4057,4.4375,,622.4462,6.800000000000001,,622.4058,772,,622.4659,9.4375,,,,,622.4057,108.6875,,622.4057,32,,622.4058,10.0625,,622.4659,14.6875,,,,,622.4462,1.58984375,,622.4462,-25.5,,622.4659,15.5625,,,,,622.4659,17.6875,,
622.4259,7,,622.4661,-1.875,,622.4258,4.625,,622.4662,7.0,,622.4259,776,,622.486,9.6875,,,,,622.4258,108.5,,622.4258,32,,622.4259,9.75,,622.486,15.125,,,,,622.4661,1.5546875,,622.4661,-27.5,,622.486,15.9375,,,,,622.486,14.375,,
622.4459,7,,622.4862,-6.0625,,622.4458,4.375,,622.4862,6.2,,622.4459,772,,622.5059,8.5625,,,,,622.4458,108.5625,,622.4458,32,,622.4459,9.5,,622.5059,15.25,,,,,622.4862,1.61328125,,622.4862,-26.875,,622.5059,14.125,,,,,622.5059,12.4375,,
622.4659,17,,622.5061,-3.0,,622.4658,4.5,,622.5061,7.6000000000000005,,622.4659,774,,622.526,10.5625,,,,,622.4658,108.625,,622.4658,32,,622.4659,9.75,,622.526,14.8125,,,,,622.5061,1.60546875,,622.5061,-26.625,,622.526,17.4375,,,,,622.526,18.625,,
622.4859,15,,622.5262,-1.0,,622.4858,4.9375,,622.5262,7.4,,622.4859,775,,622.546,10.25,,,,,622.4858,108.25,,622.4858,32,,622.4859,8.625,,622.546,15.4375,,,,,622.5262,1.59765625,,622.5262,-27.3125,,622.546,16.875,,,,,622.546,15.0,,
622.5058,17,,622.5461,-5.5625,,622.5057,5.25,,622.5462,7.2,,622.5058,775,,622.5659,-0.4375,,,,,622.5057,108.3125,,622.5057,32,,622.5058,10.625,,622.5659,14.75,,,,,622.5461,1.58984375,,622.5461,-26.6875,,622.5659,-0.6875,,,,,622.5659,14.8125,,
622.5258,12,,622.566,7.625,,622.5258,5.375,,622.5661,7.0,,622.5258,776,,622.5865,-0.5625,,,,,622.5258,108.4375,,622.5258,32,,622.5258,10.3125,,622.5865,15.25,,,,,622.566,1.58984375,,622.566,-26.125,,622.5865,-0.9375,,,,,622.5865,1.0625,,
622.5459,16,,622.5866,12.5,,622.5458,5.6875,,622.5866,7.0,,622.5459,777,,622.606,4.0,,,,,622.5458,108.3125,,622.5458,32,,622.5459,10.0625,,622.606,15.125,,,,,622.5866,1.59765625,,622.5866,-23.5625,,622.606,6.625,,,,,622.606,5.625,,
622.5658,9,,622.6061,6.8125,,622.5657,6.0,,622.6062,7.2,,622.5658,781,,622.6261,7.1875,,,,,622.5657,108.25,,622.5657,32,,622.5658,9.75,,622.6261,14.4375,,,,,622.6061,1.625,,622.6061,-25.4375,,622.6261,11.75,,,,,622.6261,11.125,,
