Time (s),2. Iq A (0.0625),,Time (s),1. Current A(RMS) (1),,Time (s),1. Target Id A (0.0625),,Time (s),2. RPDO Target torque % of peak (0.1),,Time (s),1. Id A (0.0625),,Time (s),2. RPDO Maximum motor speed RPM (1),,Time (s),2. Id A (0.0625),,Time (s),2. Battery Voltage V (0.0625),,Time (s),1. Battery Current A (0.0625),,Time (s),2. Torque demand value Nm (0.0625),,Time (s),1. Velocity RPM (1),,Time (s),1. Torque actual value Nm (0.0625),,Time (s),2. Velocity RPM (1),,Time (s),2. Torque % of peak (0.1),,Time (s),1. RPDO statusword - right motor  (1),,Time (s),1. Max velocity - right motor RPM (1),,Time (s),0x0081_Unit_in_pre-operational  ,,Time (s),2. Target Iq A (0.0625),,Time (s),2. RPDO controlword  (1),,Time (s),1. RPDO Actual torque - right motor  (0.001),,Time (s),1. Target torque - right motor  (0.001),,Time (s),2. Current A(RMS) (1),,Time (s),2. Target Id A (0.0625),,Time (s),1. Battery Voltage V (0.0625),,Time (s),1. Heatsink Temperature DegC (1),,Time (s),2. Heatsink Temperature DegC (1),,Time (s),1. Uq V (0.0625),,Time (s),1. Torque demand value Nm (0.0625),,Time (s),2. Uq V (0.0625),,Time (s),2. Battery Current A (0.0625),,Time (s),1. RPDO Velocity actual value - right motor RPM (1),,Time (s),2. Torque actual value Nm (0.0625),,Time (s),1. Throttle Input Voltage V (0.00390625),,Time (s),2. Throttle Input Voltage V (0.00390625),,Time (s),2. statusword  (1),,Time (s),1. Ud V (0.0625),,Time (s),1. controlword - right motor  (1),,Time (s),1. Target Iq A (0.0625),,Time (s),2. Ud V (0.0625),,Time (s),1. Iq A (0.0625),,
1015.6944,9.4375,,1015.6852,7,,1015.6854,0.0,,1015.685,9.3,,1015.6854,0.8125,,1015.685,650,,1015.6946,-3.875,,1015.6942,105.25,,1015.685,5.375,,1015.6944,7.375,,1015.6852,582,,1015.6854,7.5,,1015.6941,512,,1015.6941,9.1,,1015.6941,2103,,1015.685,650,,,,,1015.6944,8.8125,,1015.685,17423,,1015.6941,0.091,,1015.685,0.093,,1015.6944,8,,1015.6946,0.0,,1015.685,105.375,,1015.685,28,,1015.6942,28,,1015.6854,23.0,,1015.6852,7.375,,1015.6944,19.375,,1015.6942,4.9375,,1015.6941,512,,1015.6944,7.3125,,1015.6854,4.3984375,,1015.6946,0.0,,1015.6941,2103,,1015.6854,-1.75,,1015.685,17423,,1015.6854,9.0625,,1015.6946,3.25,,1015.6854,8.0625,,
1015.7145,10.625,,1015.7053,6,,1015.7055,0.0,,1015.7049,9.200000000000001,,1015.7055,-4.8125,,1015.7049,650,,1015.7146,2.625,,1015.7143,105.25,,1015.7051,5.375,,1015.7144,7.3125,,1015.7053,580,,1015.7054,7.375,,1015.7142,514,,1015.7142,9.1,,1015.7142,2103,,1015.7049,650,,,,,1015.7145,8.8125,,1015.7049,17423,,1015.7142,0.091,,1015.7049,0.092,,1015.7144,8,,1015.7146,0.0,,1015.7051,105.375,,1015.7051,28,,1015.7143,28,,1015.7054,21.9375,,1015.7053,7.375,,1015.7145,19.4375,,1015.7143,4.9375,,1015.7142,514,,1015.7145,7.3125,,1015.7055,4.40625,,1015.7146,0.0,,1015.7142,2103,,1015.7055,2.0,,1015.7049,17423,,1015.7054,8.875,,1015.7146,-0.3125,,1015.7054,7.0,,
1015.7346,9.625,,1015.7253,8,,1015.7255,0.0,,1015.725,9.1,,1015.7255,4.9375,,1015.725,650,,1015.7348,-1.875,,1015.7344,105.1875,,1015.7252,5.375,,1015.7345,7.25,,1015.7253,583,,1015.7254,7.3125,,1015.7342,514,,1015.7342,9.1,,1015.7342,2103,,1015.725,650,,,,,1015.7346,8.8125,,1015.725,17423,,1015.7342,0.091,,1015.725,0.091,,1015.7345,7,,1015.7348,0.0,,1015.7252,105.375,,1015.7252,28,,1015.7344,28,,1015.7254,23.5,,1015.7253,7.375,,1015.7346,20.0,,1015.7344,4.9375,,1015.7342,514,,1015.7346,7.3125,,1015.7255,4.42578125,,1015.7348,0.0,,1015.7342,2103,,1015.7255,-4.4375,,1015.725,17423,,1015.7254,8.8125,,1015.7348,-0.75,,1015.7254,8.75,,
1015.7545,7.875,,1015.7454,9,,1015.7456,0.0,,1015.7452,9.1,,1015.7456,-0.375,,1015.7452,650,,1015.7546,0.0625,,1015.7542,105.25,,1015.7453,5.375,,1015.7543,7.25,,1015.7454,586,,1015.7455,7.3125,,1015.7541,516,,1015.7541,9.0,,1015.7541,2103,,1015.7452,650,,,,,1015.7545,8.6875,,1015.7452,17423,,1015.7541,0.09,,1015.7452,0.091,,1015.7543,6,,1015.7546,0.0,,1015.7453,105.3125,,1015.7453,28,,1015.7542,28,,1015.7455,22.1875,,1015.7454,7.5,,1015.7545,20.3125,,1015.7542,4.9375,,1015.7541,516,,1015.7545,7.25,,1015.7456,4.4609375,,1015.7546,0.0,,1015.7541,2103,,1015.7456,-0.9375,,1015.7452,17423,,1015.7455,8.8125,,1015.7546,0.0,,1015.7455,9.5625,,
1015.7746,9.5625,,1015.7654,8,,1015.7656,0.0,,1015.7652,9.3,,1015.7656,2.25,,1015.7652,650,,1015.7748,-2.125,,1015.7744,105.1875,,1015.7653,5.375,,1015.7745,7.375,,1015.7654,586,,1015.7655,7.4375,,1015.7742,519,,1015.7742,8.9,,1015.7742,2103,,1015.7652,650,,,,,1015.7746,8.6875,,1015.7652,17423,,1015.7742,0.089,,1015.7652,0.093,,1015.7745,8,,1015.7748,0.0,,1015.7653,105.25,,1015.7653,28,,1015.7744,28,,1015.7655,23.5,,1015.7654,7.5625,,1015.7746,19.3125,,1015.7744,4.9375,,1015.7742,519,,1015.7746,7.1875,,1015.7656,4.453125,,1015.7748,0.0,,1015.7742,2103,,1015.7656,-2.75,,1015.7652,17423,,1015.7655,8.9375,,1015.7748,2.0,,1015.7655,7.75,,
1015.7944,8.4375,,1015.7853,7,,1015.7855,0.0,,1015.7849,9.3,,1015.7855,-4.1875,,1015.7849,650,,1015.7945,-2.0,,1015.7942,105.1875,,1015.7851,5.4375,,1015.7943,7.375,,1015.7853,591,,1015.7854,7.5,,1015.7941,520,,1015.7941,9.0,,1015.7941,2103,,1015.7849,650,,,,,1015.7944,8.75,,1015.7849,17423,,1015.7941,0.09,,1015.7849,0.093,,1015.7943,8,,1015.7945,0.0,,1015.7851,105.3125,,1015.7851,28,,1015.7942,27,,1015.7854,22.3125,,1015.7853,7.5625,,1015.7944,20.0625,,1015.7942,5.0,,1015.7941,520,,1015.7944,7.25,,1015.7855,4.41796875,,1015.7945,0.0,,1015.7941,2103,,1015.7855,1.5625,,1015.7849,17423,,1015.7854,9.0625,,1015.7945,2.0,,1015.7854,9.6875,,
1015.8145,7.9375,,1015.8054,6,,1015.8056,0.0,,1015.8052,9.3,,1015.8056,1.375,,1015.8052,650,,1015.8146,0.5,,1015.8142,105.1875,,1015.8052,5.4375,,1015.8144,7.375,,1015.8054,592,,1015.8055,7.5,,1015.8141,521,,1015.8141,9.1,,1015.8141,2103,,1015.8052,650,,,,,1015.8145,8.8125,,1015.8052,17423,,1015.8141,0.091,,1015.8052,0.093,,1015.8144,8,,1015.8146,0.0,,1015.8052,105.375,,1015.8052,28,,1015.8142,27,,1015.8055,22.6875,,1015.8054,7.5,,1015.8145,20.4375,,1015.8142,5.0,,1015.8141,521,,1015.8145,7.3125,,1015.8056,4.390625,,1015.8146,0.0,,1015.8141,2103,,1015.8056,-2.125,,1015.8052,17423,,1015.8055,9.0625,,1015.8146,-0.0625,,1015.8055,9.1875,,
1015.8344,9.3125,,1015.8254,7,,1015.8256,0.0,,1015.8251,9.3,,1015.8256,-1.0,,1015.8251,650,,1015.8345,-5.625,,1015.8342,105.3125,,1015.8253,5.4375,,1015.8343,7.375,,1015.8254,592,,1015.8255,7.5,,1015.8341,522,,1015.8341,9.1,,1015.8341,2103,,1015.8251,650,,,,,1015.8344,8.8125,,1015.8251,17423,,1015.8341,0.091,,1015.8251,0.093,,1015.8343,8,,1015.8345,0.0,,1015.8253,105.3125,,1015.8253,28,,1015.8342,27,,1015.8255,22.5,,1015.8254,7.375,,1015.8344,19.875,,1015.8342,5.0,,1015.8341,522,,1015.8344,7.3125,,1015.8256,4.3984375,,1015.8345,0.0,,1015.8341,2103,,1015.8256,-0.4375,,1015.8251,17423,,1015.8255,9.0,,1015.8345,1.125,,1015.8255,9.5625,,
1015.8546,8.625,,1015.8454,7,,1015.8456,0.0,,1015.8452,9.200000000000001,,1015.8456,-1.3125,,1015.8452,650,,1015.8548,0.5,,1015.8544,105.1875,,1015.8452,5.5,,1015.8545,7.3125,,1015.8454,596,,1015.8455,7.375,,1015.8542,525,,1015.8542,9.1,,1015.8542,2103,,1015.8452,650,,,,,1015.8546,8.8125,,1015.8452,17423,,1015.8542,0.091,,1015.8452,0.092,,1015.8545,7,,1015.8548,0.0,,1015.8452,105.375,,1015.8452,28,,1015.8544,28,,1015.8455,23.75,,1015.8454,7.375,,1015.8546,20.1875,,1015.8544,5.0,,1015.8542,525,,1015.8546,7.3125,,1015.8456,4.42578125,,1015.8548,0.0,,1015.8542,2103,,1015.8456,0.3125,,1015.8452,17423,,1015.8455,8.875,,1015.8548,0.3125,,1015.8455,7.6875,,
1015.8746,8.4375,,1015.8654,7,,1015.8656,0.0,,1015.8651,9.1,,1015.8656,0.25,,1015.8651,650,,1015.8747,-0.9375,,1015.8743,105.1875,,1015.8653,5.5,,1015.8745,7.25,,1015.8654,595,,1015.8654,7.3125,,1015.8743,525,,1015.8743,9.1,,1015.8743,2103,,1015.8651,650,,,,,1015.8746,8.8125,,1015.8651,17423,,1015.8743,0.091,,1015.8651,0.091,,1015.8745,7,,1015.8747,0.0,,1015.8653,105.3125,,1015.8653,28,,1015.8743,27,,1015.8654,23.9375,,1015.8654,7.5,,1015.8746,20.375,,1015.8743,5.0625,,1015.8743,525,,1015.8746,7.3125,,1015.8656,4.4609375,,1015.8747,0.0,,1015.8743,2103,,1015.8656,-2.25,,1015.8651,17423,,1015.8654,8.8125,,1015.8747,1.1875,,1015.8654,7.5625,,
1015.8946,8.375,,1015.8854,9,,1015.8856,0.0,,1015.8852,9.3,,1015.8856,1.6875,,1015.8852,650,,1015.8947,-0.4375,,1015.8943,105.1875,,1015.8852,5.5,,1015.8944,7.375,,1015.8854,599,,1015.8855,7.4375,,1015.8942,528,,1015.8942,9.0,,1015.8942,2103,,1015.8852,650,,,,,1015.8946,8.6875,,1015.8852,17423,,1015.8942,0.09,,1015.8852,0.093,,1015.8944,9,,1015.8947,0.0,,1015.8852,105.3125,,1015.8852,28,,1015.8943,27,,1015.8855,24.5625,,1015.8854,7.5625,,1015.8946,20.5,,1015.8943,5.0625,,1015.8942,528,,1015.8946,7.25,,1015.8856,4.453125,,1015.8947,0.0,,1015.8942,2103,,1015.8856,-3.5,,1015.8852,17423,,1015.8855,8.9375,,1015.8947,0.875,,1015.8855,9.9375,,
1015.9146,8.6875,,1015.9053,6,,1015.9056,0.0,,1015.9051,9.3,,1015.9056,-4.875,,1015.9051,650,,1015.9147,0.125,,1015.9143,105.1875,,1015.9052,5.5,,1015.9145,7.375,,1015.9053,600,,1015.9054,7.5,,1015.9143,528,,1015.9143,9.0,,1015.9143,2103,,1015.9051,650,,,,,1015.9146,8.75,,1015.9051,17423,,1015.9143,0.09,,1015.9051,0.093,,1015.9145,6,,1015.9147,0.0,,1015.9052,105.3125,,1015.9052,28,,1015.9143,27,,1015.9054,23.5625,,1015.9053,7.5625,,1015.9146,20.25,,1015.9143,5.0625,,1015.9143,528,,1015.9146,7.25,,1015.9056,4.40625,,1015.9147,0.0,,1015.9143,2103,,1015.9056,2.0625,,1015.9051,17423,,1015.9054,9.0625,,1015.9147,0.625,,1015.9054,8.3125,,
1015.9346,8.75,,1015.9252,8,,1015.9255,0.0,,1015.9249,9.3,,1015.9255,-0.5625,,1015.9249,650,,1015.9348,-0.5625,,1015.9344,105.25,,1015.9251,5.5625,,1015.9345,7.375,,1015.9252,604,,1015.9254,7.5,,1015.9343,530,,1015.9343,9.1,,1015.9343,2103,,1015.9249,650,,,,,1015.9346,8.8125,,1015.9249,17423,,1015.9343,0.091,,1015.9249,0.093,,1015.9345,6,,1015.9348,0.0,,1015.9251,105.3125,,1015.9251,28,,1015.9344,27,,1015.9254,23.1875,,1015.9252,7.375,,1015.9346,20.25,,1015.9344,5.0625,,1015.9343,530,,1015.9346,7.3125,,1015.9255,4.43359375,,1015.9348,0.0,,1015.9343,2103,,1015.9255,-0.75,,1015.9249,17423,,1015.9254,9.0625,,1015.9348,1.125,,1015.9254,7.3125,,
1015.9546,10.0,,1015.9453,8,,1015.9456,0.0,,1015.9451,9.200000000000001,,1015.9456,1.0625,,1015.9451,650,,1015.9547,1.0,,1015.9543,105.1875,,1015.9452,5.5625,,1015.9545,7.3125,,1015.9453,602,,1015.9454,7.375,,1015.9542,532,,1015.9542,9.1,,1015.9542,2103,,1015.9451,650,,,,,1015.9546,8.8125,,1015.9451,17423,,1015.9542,0.091,,1015.9451,0.092,,1015.9545,8,,1015.9547,0.0,,1015.9452,105.3125,,1015.9452,28,,1015.9543,28,,1015.9454,25.25,,1015.9453,7.5,,1015.9546,19.5,,1015.9543,5.0625,,1015.9542,532,,1015.9546,7.3125,,1015.9456,4.41796875,,1015.9547,0.0,,1015.9542,2103,,1015.9456,-2.875,,1015.9451,17423,,1015.9454,8.875,,1015.9547,0.0625,,1015.9454,9.1875,,
1015.9747,9.125,,1015.9652,6,,1015.9655,0.0,,1015.9649,9.3,,1015.9655,3.0625,,1015.9649,650,,1015.9748,-2.125,,1015.9744,105.1875,,1015.9651,5.5625,,1015.9746,7.375,,1015.9652,605,,1015.9654,7.4375,,1015.9742,533,,1015.9742,9.1,,1015.9742,2103,,1015.9649,650,,,,,1015.9747,8.8125,,1015.9649,17423,,1015.9742,0.091,,1015.9649,0.093,,1015.9746,8,,1015.9748,0.0,,1015.9651,105.375,,1015.9651,28,,1015.9744,28,,1015.9654,23.625,,1015.9652,7.5,,1015.9747,20.1875,,1015.9744,5.125,,1015.9742,533,,1015.9747,7.3125,,1015.9655,4.44140625,,1015.9748,0.0,,1015.9742,2103,,1015.9655,-2.3125,,1015.9649,17423,,1015.9654,8.9375,,1015.9748,2.0625,,1015.9654,8.5,,
1015.9946,10.0625,,1015.9853,11,,1015.9855,0.0,,1015.9851,9.3,,1015.9855,-1.0,,1015.9851,650,,1015.9947,0.625,,1015.9943,105.1875,,1015.9852,5.625,,1015.9945,7.375,,1015.9853,607,,1015.9854,7.4375,,1015.9943,533,,1015.9943,9.1,,1015.9943,2103,,1015.9851,650,,,,,1015.9946,8.8125,,1015.9851,17423,,1015.9943,0.091,,1015.9851,0.093,,1015.9945,9,,1015.9947,0.0,,1015.9852,105.4375,,1015.9852,28,,1015.9943,28,,1015.9854,23.0,,1015.9853,7.5,,1015.9946,19.5625,,1015.9943,5.125,,1015.9943,533,,1015.9946,7.3125,,1015.9855,4.48828125,,1015.9947,0.0,,1015.9943,2103,,1015.9855,-0.5625,,1015.9851,17423,,1015.9854,9.0,,1015.9947,0.1875,,1015.9854,9.0625,,
1016.0146,6.1875,,1016.0052,4,,1016.0055,0.0,,1016.0049,9.3,,1016.0055,-0.75,,1016.0049,650,,1016.0147,1.625,,1016.0143,105.1875,,1016.0051,5.625,,1016.0144,7.375,,1016.0052,610,,1016.0054,7.4375,,1016.0142,538,,1016.0142,9.1,,1016.0142,2103,,1016.0049,650,,,,,1016.0146,8.8125,,1016.0049,17423,,1016.0142,0.091,,1016.0049,0.093,,1016.0144,11,,1016.0147,0.0,,1016.0051,105.3125,,1016.0051,28,,1016.0143,28,,1016.0054,24.125,,1016.0052,7.625,,1016.0146,22.25,,1016.0143,5.125,,1016.0142,538,,1016.0146,7.3125,,1016.0055,4.50390625,,1016.0147,0.0,,1016.0142,2103,,1016.0055,-0.75,,1016.0049,17423,,1016.0054,9.0,,1016.0147,-0.375,,1016.0054,7.875,,
1016.0345,9.3125,,1016.0252,6,,1016.0254,0.0,,1016.0249,9.4,,1016.0254,-3.375,,1016.0249,650,,1016.0347,1.75,,1016.0343,105.1875,,1016.0251,5.625,,1016.0344,7.5,,1016.0252,610,,1016.0253,7.5625,,1016.0342,539,,1016.0342,9.1,,1016.0342,2103,,1016.0249,650,,,,,1016.0345,8.8125,,1016.0249,17423,,1016.0342,0.091,,1016.0249,0.094,,1016.0344,6,,1016.0347,0.0,,1016.0251,105.3125,,1016.0251,28,,1016.0343,28,,1016.0253,23.875,,1016.0252,7.625,,1016.0345,20.1875,,1016.0343,5.125,,1016.0342,539,,1016.0345,7.3125,,1016.0254,4.46875,,1016.0347,0.0,,1016.0342,2103,,1016.0254,1.0625,,1016.0249,17423,,1016.0253,9.0625,,1016.0347,-0.375,,1016.0253,8.375,,
1016.0546,6.4375,,1016.0452,7,,1016.0454,0.0,,1016.0449,9.4,,1016.0454,-4.75,,1016.0449,650,,1016.0547,-2.5,,1016.0543,105.1875,,1016.045,5.625,,1016.0544,7.5,,1016.0452,611,,1016.0453,7.5625,,1016.0542,539,,1016.0542,9.200000000000001,,1016.0542,2103,,1016.0449,650,,,,,1016.0546,8.875,,1016.0449,17423,,1016.0542,0.092,,1016.0449,0.094,,1016.0544,7,,1016.0547,0.0,,1016.045,105.25,,1016.045,28,,1016.0543,27,,1016.0453,23.125,,1016.0452,7.5625,,1016.0546,22.125,,1016.0543,5.1875,,1016.0542,539,,1016.0546,7.375,,1016.0454,4.41796875,,1016.0547,0.0,,1016.0542,2103,,1016.0454,1.9375,,1016.0449,17423,,1016.0453,9.125,,1016.0547,2.4375,,1016.0453,7.6875,,
1016.0746,8.375,,1016.0653,8,,1016.0655,0.0,,1016.0651,9.4,,1016.0655,-2.875,,1016.0651,650,,1016.0747,0.5,,1016.0743,105.1875,,1016.0652,5.625,,1016.0745,7.5,,1016.0653,615,,1016.0654,7.5625,,1016.0742,541,,1016.0742,9.3,,1016.0742,2103,,1016.0651,650,,,,,1016.0746,9.0,,1016.0651,17423,,1016.0742,0.093,,1016.0651,0.094,,1016.0745,8,,1016.0747,0.0,,1016.0652,105.3125,,1016.0652,28,,1016.0743,28,,1016.0654,23.3125,,1016.0653,7.5,,1016.0746,20.875,,1016.0743,5.1875,,1016.0742,541,,1016.0746,7.4375,,1016.0655,4.43359375,,1016.0747,0.0,,1016.0742,2103,,1016.0655,0.625,,1016.0651,17423,,1016.0654,9.0625,,1016.0747,0.375,,1016.0654,8.8125,,
1016.0947,8.3125,,1016.0853,7,,1016.0855,0.0,,1016.085,9.3,,1016.0855,-2.5625,,1016.085,650,,1016.0948,1.0625,,1016.0943,105.1875,,1016.0852,5.625,,1016.0945,7.375,,1016.0853,616,,1016.0854,7.5,,1016.0942,542,,1016.0942,9.3,,1016.0942,2103,,1016.085,650,,,,,1016.0947,9.0,,1016.085,17423,,1016.0942,0.093,,1016.085,0.093,,1016.0945,8,,1016.0948,0.0,,1016.0852,105.3125,,1016.0852,28,,1016.0943,28,,1016.0854,24.625,,1016.0853,7.5,,1016.0947,21.0,,1016.0943,5.1875,,1016.0942,542,,1016.0947,7.4375,,1016.0855,4.4765625,,1016.0948,0.0,,1016.0942,2103,,1016.0855,0.1875,,1016.085,17423,,1016.0854,9.0,,1016.0948,-0.0625,,1016.0854,6.75,,
1016.1145,9.0625,,1016.1053,8,,1016.1055,0.0,,1016.1051,9.3,,1016.1055,-5.75,,1016.1051,650,,1016.1147,2.0625,,1016.1143,105.125,,1016.1052,5.6875,,1016.1144,7.375,,1016.1053,617,,1016.1054,7.4375,,1016.1142,543,,1016.1142,9.200000000000001,,1016.1142,2103,,1016.1051,650,,,,,1016.1145,8.875,,1016.1051,17423,,1016.1142,0.092,,1016.1051,0.093,,1016.1144,8,,1016.1147,0.0,,1016.1052,105.25,,1016.1052,28,,1016.1143,28,,1016.1054,23.3125,,1016.1053,7.625,,1016.1145,20.5625,,1016.1143,5.1875,,1016.1142,543,,1016.1145,7.375,,1016.1055,4.453125,,1016.1147,0.0,,1016.1142,2103,,1016.1055,2.625,,1016.1051,17423,,1016.1054,9.0,,1016.1147,-0.75,,1016.1054,8.875,,
1016.1347,9.125,,1016.1253,7,,1016.1255,0.0,,1016.125,9.4,,1016.1255,-4.75,,1016.125,650,,1016.1348,0.375,,1016.1343,105.1875,,1016.1252,5.6875,,1016.1345,7.5,,1016.1253,621,,1016.1254,7.5625,,1016.1342,544,,1016.1342,9.1,,1016.1342,2103,,1016.125,650,,,,,1016.1347,8.8125,,1016.125,17423,,1016.1342,0.091,,1016.125,0.094,,1016.1345,7,,1016.1348,0.0,,1016.1252,105.25,,1016.1252,28,,1016.1343,27,,1016.1254,25.125,,1016.1253,7.5625,,1016.1347,20.5,,1016.1343,5.25,,1016.1342,544,,1016.1347,7.3125,,1016.1255,4.40625,,1016.1348,0.0,,1016.1342,2103,,1016.1255,0.5625,,1016.125,17423,,1016.1254,9.0625,,1016.1348,0.5625,,1016.1254,7.0625,,
1016.1545,7.6875,,1016.1453,8,,1016.1455,0.0,,1016.1451,9.3,,1016.1455,-2.0,,1016.1451,650,,1016.1547,-3.1875,,1016.1543,105.0625,,1016.1451,5.6875,,1016.1544,7.375,,1016.1453,622,,1016.1454,7.5625,,1016.1542,546,,1016.1542,9.200000000000001,,1016.1542,2103,,1016.1451,650,,,,,1016.1545,8.875,,1016.1451,17423,,1016.1542,0.092,,1016.1451,0.093,,1016.1544,4,,1016.1547,0.0,,1016.1451,105.3125,,1016.1451,28,,1016.1543,27,,1016.1454,24.875,,1016.1453,7.375,,1016.1545,21.5625,,1016.1543,5.25,,1016.1542,546,,1016.1545,7.375,,1016.1455,4.390625,,1016.1547,0.0,,1016.1542,2103,,1016.1455,0.125,,1016.1451,17423,,1016.1454,9.0625,,1016.1547,2.9375,,1016.1454,8.8125,,
1016.1745,11.0625,,1016.1652,9,,1016.1655,0.0,,1016.165,9.200000000000001,,1016.1655,0.125,,1016.165,650,,1016.1746,-1.0625,,1016.1742,105.125,,1016.1651,5.75,,1016.1744,7.3125,,1016.1652,623,,1016.1654,7.375,,1016.1742,548,,1016.1742,9.200000000000001,,1016.1742,2103,,1016.165,650,,,,,1016.1745,8.875,,1016.165,17423,,1016.1742,0.092,,1016.165,0.092,,1016.1744,8,,1016.1746,0.0,,1016.1651,105.25,,1016.1651,28,,1016.1742,27,,1016.1654,23.9375,,1016.1652,7.375,,1016.1745,19.375,,1016.1742,5.25,,1016.1742,548,,1016.1745,7.375,,1016.1655,4.41796875,,1016.1746,0.0,,1016.1742,2103,,1016.1655,-3.25,,1016.165,17423,,1016.1654,8.875,,1016.1746,1.5,,1016.1654,9.0625,,
1016.1945,6.875,,1016.1853,9,,1016.1855,0.0,,1016.1851,9.1,,1016.1855,2.9375,,1016.1851,650,,1016.1947,-2.3125,,1016.1943,105.1875,,1016.1851,5.75,,1016.1944,7.25,,1016.1853,625,,1016.1854,7.3125,,1016.1942,550,,1016.1942,9.1,,1016.1942,2103,,1016.1851,650,,,,,1016.1945,8.8125,,1016.1851,17423,,1016.1942,0.091,,1016.1851,0.091,,1016.1944,9,,1016.1947,0.0,,1016.1851,105.3125,,1016.1851,28,,1016.1943,27,,1016.1854,24.9375,,1016.1853,7.5,,1016.1945,22.25,,1016.1943,5.25,,1016.1942,550,,1016.1945,7.3125,,1016.1855,4.41796875,,1016.1947,0.0,,1016.1942,2103,,1016.1855,-2.1875,,1016.1851,17423,,1016.1854,8.8125,,1016.1947,2.25,,1016.1854,8.4375,,
1016.2146,8.25,,1016.2052,8,,1016.2054,0.0,,1016.2048,9.3,,1016.2054,1.5,,1016.2048,650,,1016.2148,-1.6875,,1016.2143,105.125,,1016.205,5.75,,1016.2144,7.375,,1016.2052,627,,1016.2052,7.4375,,1016.2142,552,,1016.2142,9.0,,1016.2142,2103,,1016.2048,650,,,,,1016.2146,8.6875,,1016.2048,17423,,1016.2142,0.09,,1016.2048,0.093,,1016.2144,8,,1016.2148,0.0,,1016.205,105.375,,1016.205,28,,1016.2143,28,,1016.2052,25.875,,1016.2052,7.5,,1016.2146,21.375,,1016.2143,5.3125,,1016.2142,552,,1016.2146,7.25,,1016.2054,4.44140625,,1016.2148,0.0,,1016.2142,2103,,1016.2054,-1.375,,1016.2048,17423,,1016.2052,8.9375,,1016.2148,1.75,,1016.2052,10.3125,,
1016.2345,11.6875,,1016.2251,9,,1016.2254,0.0,,1016.2248,9.3,,1016.2254,1.3125,,1016.2248,650,,1016.2347,0.4375,,1016.2343,105.1875,,1016.225,5.75,,1016.2344,7.375,,1016.2251,628,,1016.2253,7.4375,,1016.2342,553,,1016.2342,9.0,,1016.2342,2103,,1016.2248,650,,,,,1016.2345,8.75,,1016.2248,17423,,1016.2342,0.09,,1016.2248,0.093,,1016.2344,8,,1016.2347,0.0,,1016.225,105.25,,1016.225,28,,1016.2343,27,,1016.2253,24.75,,1016.2251,7.5,,1016.2345,19.1875,,1016.2343,5.3125,,1016.2342,553,,1016.2345,7.25,,1016.2254,4.44140625,,1016.2347,0.0,,1016.2342,2103,,1016.2254,-2.0625,,1016.2248,17423,,1016.2253,9.0,,1016.2347,0.4375,,1016.2253,9.4375,,
1016.2544,10.125,,1016.2452,6,,1016.2455,0.0,,1016.245,9.3,,1016.2455,-0.875,,1016.245,650,,1016.2546,0.0625,,1016.2542,105.125,,1016.2451,5.75,,1016.2544,7.375,,1016.2452,629,,1016.2454,7.4375,,1016.2541,555,,1016.2541,9.1,,1016.2541,2103,,1016.245,650,,,,,1016.2544,8.8125,,1016.245,17423,,1016.2541,0.091,,1016.245,0.093,,1016.2544,11,,1016.2546,0.0,,1016.2451,105.3125,,1016.2451,28,,1016.2542,28,,1016.2454,23.25,,1016.2452,7.5,,1016.2544,20.25,,1016.2542,5.3125,,1016.2541,555,,1016.2544,7.3125,,1016.2455,4.390625,,1016.2546,0.0,,1016.2541,2103,,1016.2455,-0.625,,1016.245,17423,,1016.2454,9.0,,1016.2546,0.75,,1016.2454,6.875,,
1016.2745,9.75,,1016.2652,8,,1016.2654,0.0,,1016.265,9.3,,1016.2654,-0.8125,,1016.265,650,,1016.2747,0.0,,1016.2742,105.125,,1016.2651,5.8125,,1016.2743,7.375,,1016.2652,631,,1016.2653,7.4375,,1016.2742,556,,1016.2742,9.1,,1016.2742,2103,,1016.265,650,,,,,1016.2745,8.8125,,1016.265,17423,,1016.2742,0.091,,1016.265,0.093,,1016.2743,8,,1016.2747,0.0,,1016.2651,105.3125,,1016.2651,28,,1016.2742,27,,1016.2653,23.0625,,1016.2652,7.375,,1016.2745,20.5625,,1016.2742,5.3125,,1016.2742,556,,1016.2745,7.3125,,1016.2654,4.44140625,,1016.2747,0.0,,1016.2742,2103,,1016.2654,-0.3125,,1016.265,17423,,1016.2653,9.0,,1016.2747,0.8125,,1016.2653,9.5,,
1016.2946,8.125,,1016.2852,8,,1016.2855,0.0,,1016.285,9.200000000000001,,1016.2855,0.25,,1016.285,650,,1016.2948,-0.625,,1016.2942,105.125,,1016.2851,5.8125,,1016.2944,7.3125,,1016.2852,633,,1016.2854,7.375,,1016.2942,558,,1016.2942,9.1,,1016.2942,2103,,1016.285,650,,,,,1016.2946,8.8125,,1016.285,17423,,1016.2942,0.091,,1016.285,0.092,,1016.2944,7,,1016.2948,0.0,,1016.2851,105.3125,,1016.2851,28,,1016.2942,28,,1016.2854,25.5,,1016.2852,7.5,,1016.2946,21.75,,1016.2942,5.375,,1016.2942,558,,1016.2946,7.3125,,1016.2855,4.46875,,1016.2948,0.0,,1016.2942,2103,,1016.2855,-1.375,,1016.285,17423,,1016.2854,8.875,,1016.2948,1.125,,1016.2854,7.3125,,
