Time (s),2. Iq A (0.0625),,Time (s),1. Current A(RMS) (1),,Time (s),1. Target Id A (0.0625),,Time (s),2. RPDO Target torque % of peak (0.1),,Time (s),1. Id A (0.0625),,Time (s),2. RPDO Maximum motor speed RPM (1),,Time (s),2. Id A (0.0625),,Time (s),2. Battery Voltage V (0.0625),,Time (s),1. Battery Current A (0.0625),,Time (s),2. Torque demand value Nm (0.0625),,Time (s),1. Velocity RPM (1),,Time (s),1. Torque actual value Nm (0.0625),,Time (s),2. Velocity RPM (1),,Time (s),2. Torque % of peak (0.1),,Time (s),1. RPDO statusword - right motor  (1),,Time (s),1. Max velocity - right motor RPM (1),,Time (s),0x0081_Unit_in_pre-operational  ,,Time (s),2. Target Iq A (0.0625),,Time (s),2. RPDO controlword  (1),,Time (s),1. RPDO Actual torque - right motor  (0.001),,Time (s),1. Target torque - right motor  (0.001),,Time (s),2. Current A(RMS) (1),,Time (s),2. Target Id A (0.0625),,Time (s),1. Battery Voltage V (0.0625),,Time (s),1. Heatsink Temperature DegC (1),,Time (s),2. Heatsink Temperature DegC (1),,Time (s),1. Uq V (0.0625),,Time (s),1. Torque demand value Nm (0.0625),,Time (s),2. Uq V (0.0625),,Time (s),2. Battery Current A (0.0625),,Time (s),1. RPDO Velocity actual value - right motor RPM (1),,Time (s),2. Torque actual value Nm (0.0625),,Time (s),1. Throttle Input Voltage V (0.00390625),,Time (s),2. Throttle Input Voltage V (0.00390625),,Time (s),2. statusword  (1),,Time (s),1. Ud V (0.0625),,Time (s),1. controlword - right motor  (1),,Time (s),1. Target Iq A (0.0625),,Time (s),2. Ud V (0.0625),,Time (s),1. Iq A (0.0625),,
888.1626,6.375,,888.1612,4,,888.1614,0.0,,888.1609,0.30000000000000004,,888.1614,1.5625,,888.1609,650,,888.1627,-2.75,,888.1623,105.5,,888.1611,1.9375,,888.1625,0.1875,,888.1612,648,,888.1613,0.25,,888.1623,599,,888.1623,4.2,,888.1623,2103,,888.1609,650,,,,,888.1626,4.0625,,888.1609,1039,,888.1623,0.042,,888.1609,0.003,,888.1625,6,,888.1627,0.0,,888.1611,105.8125,,888.1611,28,,888.1623,27,,888.1613,24.5625,,888.1612,7.5625,,888.1626,22.5625,,888.1623,2.125,,888.1623,599,,888.1626,3.375,,888.1614,4.4609375,,888.1627,0.0,,888.1623,2103,,888.1614,-4.0625,,888.1609,1039,,888.1613,0.25,,888.1627,-1.625,,888.1613,-1.0,,
888.1826,0.4375,,888.181,4,,888.1812,0.0,,888.1807,-2.2,,888.1812,0.6875,,888.1807,650,,888.1827,3.5,,888.1824,105.875,,888.1808,1.5,,888.1824,-1.75,,888.181,649,,888.1811,-1.8125,,888.1823,598,,888.1823,-0.6000000000000001,,888.1823,2103,,888.1807,650,,,,,888.1826,-0.5625,,888.1807,1039,,888.1823,-0.006,,888.1807,-0.022,,888.1824,0,,888.1827,0.0,,888.1808,106.0,,888.1808,28,,888.1824,27,,888.1811,23.5,,888.181,7.5625,,888.1826,22.0,,888.1824,2.1875,,888.1823,598,,888.1826,-0.5,,888.1812,4.43359375,,888.1827,0.0,,888.1823,2103,,888.1812,-3.4375,,888.1807,1039,,888.1811,-2.1875,,888.1827,-3.1875,,888.1811,-2.8125,,
888.2026,0.8125,,888.2009,4,,888.2012,0.0,,888.2007,7.5,,888.2012,0.0,,888.2007,650,,888.2027,-2.25,,888.2023,105.5625,,888.2008,1.125,,888.2025,5.9375,,888.2009,646,,888.2011,6.0,,888.2023,597,,888.2023,-0.4,,888.2023,2359,,888.2007,650,,,,,888.2026,-0.4375,,888.2007,17423,,888.2023,-0.004,,888.2007,0.075,,888.2025,0,,888.2027,0.0,,888.2008,105.8125,,888.2008,28,,888.2023,27,,888.2011,24.0,,888.2009,7.5,,888.2026,21.5625,,888.2023,1.8125,,888.2023,597,,888.2026,-0.375,,888.2012,4.42578125,,888.2027,0.0,,888.2023,2359,,888.2012,-5.1875,,888.2007,17423,,888.2011,7.1875,,888.2027,0.3125,,888.2011,1.875,,
888.2226,-0.6875,,888.2211,6,,888.2214,0.0,,888.2209,9.3,,888.2214,-6.3125,,888.2209,650,,888.2227,1.25,,888.2224,105.5625,,888.221,1.5625,,888.2224,7.375,,888.2211,643,,888.2212,7.5,,888.2223,596,,888.2223,0.0,,888.2223,2359,,888.2209,650,,,,,888.2226,0.0,,888.2209,17423,,888.2223,0.0,,888.2209,0.093,,888.2224,0,,888.2227,0.0,,888.221,105.6875,,888.221,28,,888.2224,27,,888.2212,25.0,,888.2211,7.5,,888.2226,21.8125,,888.2224,1.4375,,888.2223,596,,888.2226,0.0,,888.2214,4.4609375,,888.2227,0.0,,888.2223,2359,,888.2214,-3.9375,,888.2209,17423,,888.2212,9.0625,,888.2227,-2.0,,888.2212,8.25,,
888.2426,5.75,,888.2409,8,,888.2411,0.0,,888.2407,9.3,,888.2411,2.0625,,888.2407,650,,888.2427,-0.125,,888.2423,105.25,,888.2408,2.375,,888.2425,7.375,,888.2409,646,,888.241,7.4375,,888.2422,594,,888.2422,8.200000000000001,,888.2422,2103,,888.2407,650,,,,,888.2426,7.9375,,888.2407,17423,,888.2422,0.082,,888.2407,0.093,,888.2425,6,,888.2427,0.0,,888.2408,105.625,,888.2408,28,,888.2423,27,,888.241,25.0,,888.2409,7.5625,,888.2426,21.5625,,888.2423,1.3125,,888.2422,594,,888.2426,6.625,,888.2411,4.4765625,,888.2427,0.0,,888.2422,2103,,888.2411,-5.75,,888.2407,17423,,888.241,9.0,,888.2427,-3.5,,888.241,7.625,,
888.2626,6.875,,888.2612,6,,888.2614,0.0,,888.2609,9.3,,888.2614,-5.75,,888.2609,650,,888.2627,-5.1875,,888.2623,105.125,,888.261,2.9375,,888.2624,7.375,,888.2612,647,,888.2613,7.5,,888.2623,594,,888.2623,9.1,,888.2623,2103,,888.2609,650,,,,,888.2626,8.8125,,888.2609,17423,,888.2623,0.091,,888.2609,0.093,,888.2624,8,,888.2627,0.0,,888.261,105.3125,,888.261,28,,888.2623,27,,888.2613,25.0,,888.2612,7.625,,888.2626,23.1875,,888.2623,1.8125,,888.2623,594,,888.2626,7.3125,,888.2614,4.43359375,,888.2627,0.0,,888.2623,2103,,888.2614,-4.5625,,888.2609,17423,,888.2613,9.0,,888.2627,-0.4375,,888.2613,7.9375,,
888.2826,9.8125,,888.2809,4,,888.2812,0.0,,888.2807,0.30000000000000004,,888.2812,2.625,,888.2807,650,,888.2827,1.625,,888.2823,105.4375,,888.2808,3.3125,,888.2825,0.1875,,888.2809,649,,888.2811,0.3125,,888.2823,594,,888.2823,9.1,,888.2823,2103,,888.2807,650,,,,,888.2826,8.8125,,888.2807,1039,,888.2823,0.091,,888.2807,0.003,,888.2825,8,,888.2827,0.0,,888.2808,105.5625,,888.2808,28,,888.2823,27,,888.2811,25.0,,888.2809,7.5,,888.2826,21.5625,,888.2823,2.4375,,888.2823,594,,888.2826,7.3125,,888.2812,4.4609375,,888.2827,0.0,,888.2823,2103,,888.2812,-4.75,,888.2807,1039,,888.2811,0.375,,888.2827,-4.25,,888.2811,2.375,,
888.3026,8.375,,888.301,0,,888.3012,0.0,,888.3007,-1.0,,888.3012,1.0,,888.3007,650,,888.3027,0.875,,888.3023,105.6875,,888.3008,2.875,,888.3024,-0.75,,888.301,650,,888.3011,-0.875,,888.3023,596,,888.3023,4.6000000000000005,,888.3023,2103,,888.3007,650,,,,,888.3026,4.5,,888.3007,1039,,888.3023,0.046,,888.3007,-0.01,,888.3024,6,,888.3027,0.0,,888.3008,105.75,,888.3008,28,,888.3023,28,,888.3011,24.1875,,888.301,7.5625,,888.3026,22.25,,888.3023,3.0,,888.3023,596,,888.3026,3.75,,888.3012,4.42578125,,888.3027,0.0,,888.3023,2103,,888.3012,-3.0625,,888.3007,1039,,888.3011,-1.0625,,888.3027,-2.875,,888.3011,-1.0625,,
888.3226,1.875,,888.3212,4,,888.3214,0.0,,888.3209,-2.2,,888.3214,-0.25,,888.3209,650,,888.3227,1.3125,,888.3223,105.75,,888.321,2.0625,,888.3225,-1.75,,888.3212,648,,888.3213,-1.8125,,888.3222,597,,888.3222,-0.1,,888.3222,2103,,888.3209,650,,,,,888.3226,-0.125,,888.3209,1039,,888.3222,-0.001,,888.3209,-0.022,,888.3225,0,,888.3227,0.0,,888.321,106.0625,,888.321,28,,888.3223,28,,888.3213,24.3125,,888.3212,7.5,,888.3226,22.8125,,888.3223,3.0,,888.3222,597,,888.3226,-0.125,,888.3214,4.43359375,,888.3227,0.0,,888.3222,2103,,888.3214,-2.5,,888.3209,1039,,888.3213,-2.1875,,888.3227,-1.4375,,888.3213,-3.4375,,
888.3426,-1.1875,,888.3409,4,,888.3411,0.0,,888.3407,7.1000000000000005,,888.3411,-0.5625,,888.3407,650,,888.3427,4.6875,,888.3423,105.75,,888.3408,1.5,,888.3424,5.625,,888.3409,647,,888.341,5.6875,,888.3423,595,,888.3423,-1.5,,888.3423,2359,,888.3407,650,,,,,888.3426,-1.5625,,888.3407,17423,,888.3423,-0.015,,888.3407,0.07100000000000001,,888.3424,0,,888.3427,0.0,,888.3408,105.875,,888.3408,28,,888.3423,28,,888.341,23.1875,,888.3409,7.5,,888.3426,22.5,,888.3423,2.5,,888.3423,595,,888.3426,-1.25,,888.3411,4.453125,,888.3427,0.0,,888.3423,2359,,888.3411,-4.9375,,888.3407,17423,,888.341,6.875,,888.3427,-4.0,,888.341,4.3125,,
888.3625,-0.6875,,888.3611,4,,888.3614,0.0,,888.3609,5.4,,888.3614,-2.0,,888.3609,650,,888.3627,0.875,,888.3623,105.6875,,888.361,1.6875,,888.3624,4.3125,,888.3611,646,,888.3613,4.375,,888.3622,594,,888.3622,0.0,,888.3622,2359,,888.3609,650,,,,,888.3625,0.0,,888.3609,17423,,888.3622,0.0,,888.3609,0.054,,888.3624,0,,888.3627,0.0,,888.361,105.875,,888.361,28,,888.3623,28,,888.3613,24.75,,888.3611,7.5625,,888.3625,21.6875,,888.3623,1.9375,,888.3622,594,,888.3625,0.0,,888.3614,4.46875,,888.3627,0.0,,888.3622,2359,,888.3614,-3.875,,888.3609,17423,,888.3613,5.25,,888.3627,-1.8125,,888.3613,3.625,,
888.3826,4.3125,,888.3809,4,,888.3812,0.0,,888.3807,9.3,,888.3812,-4.75,,888.3807,650,,888.3827,-1.25,,888.3823,105.375,,888.3808,2.0625,,888.3824,7.375,,888.3809,646,,888.381,7.5,,888.3822,593,,888.3822,6.1000000000000005,,888.3822,2103,,888.3807,650,,,,,888.3826,5.9375,,888.3807,17423,,888.3822,0.061,,888.3807,0.093,,888.3824,0,,888.3827,0.0,,888.3808,105.5625,,888.3808,28,,888.3823,28,,888.381,24.25,,888.3809,7.5625,,888.3826,22.0,,888.3823,1.75,,888.3822,593,,888.3826,4.9375,,888.3812,4.43359375,,888.3827,0.0,,888.3822,2103,,888.3812,-2.875,,888.3807,17423,,888.381,9.0,,888.3827,-2.3125,,888.381,8.4375,,
888.4025,7.0625,,888.4011,8,,888.4013,0.0,,888.4009,9.3,,888.4013,-0.125,,888.4009,650,,888.4027,-0.3125,,888.4023,105.3125,,888.401,2.875,,888.4024,7.375,,888.4011,646,,888.4012,7.5,,888.4022,593,,888.4022,7.2,,888.4022,2103,,888.4009,650,,,,,888.4025,7.0,,888.4009,17423,,888.4022,0.07200000000000001,,888.4009,0.093,,888.4024,4,,888.4027,0.0,,888.401,105.375,,888.401,28,,888.4023,28,,888.4012,25.3125,,888.4011,7.5,,888.4025,21.3125,,888.4023,1.9375,,888.4022,593,,888.4025,5.8125,,888.4013,4.3828125,,888.4027,0.0,,888.4022,2103,,888.4013,-5.5,,888.4009,17423,,888.4012,9.0625,,888.4027,-2.875,,888.4012,7.3125,,
888.4226,9.0625,,888.4214,0,,888.4216,0.0,,888.4212,4.7,,888.4216,1.6875,,888.4212,650,,888.4227,-3.9375,,888.4223,105.375,,888.4212,3.0,,888.4224,3.75,,888.4214,648,,888.4215,3.8125,,888.4223,593,,888.4223,9.1,,888.4223,2103,,888.4212,650,,,,,888.4226,8.8125,,888.4212,1039,,888.4223,0.091,,888.4212,0.047,,888.4224,7,,888.4227,0.0,,888.4212,105.5625,,888.4212,28,,888.4223,28,,888.4215,24.4375,,888.4214,7.375,,888.4226,21.875,,888.4223,2.375,,888.4223,593,,888.4226,7.3125,,888.4216,4.40625,,888.4227,0.0,,888.4223,2103,,888.4216,-4.8125,,888.4212,1039,,888.4215,4.5625,,888.4227,-0.875,,888.4215,3.875,,
888.4425,8.25,,888.4411,0,,888.4413,0.0,,888.4408,-3.1,,888.4413,0.3125,,888.4408,650,,888.4427,0.4375,,888.4423,105.625,,888.4409,2.75,,888.4424,-2.4375,,888.4411,648,,888.4411,-2.5,,888.4422,595,,888.4422,6.800000000000001,,888.4422,2103,,888.4408,650,,,,,888.4425,6.625,,888.4408,1039,,888.4422,0.068,,888.4408,-0.031,,888.4424,7,,888.4427,0.0,,888.4409,105.6875,,888.4409,28,,888.4423,28,,888.4411,25.125,,888.4411,7.375,,888.4425,22.25,,888.4423,2.9375,,888.4422,595,,888.4425,5.5,,888.4413,4.41796875,,888.4427,0.0,,888.4422,2103,,888.4413,-3.1875,,888.4408,1039,,888.4411,-3.0,,888.4427,-3.1875,,888.4411,-2.9375,,
888.4626,4.25,,888.4612,4,,888.4615,0.0,,888.4609,-4.5,,888.4615,5.0,,888.4609,650,,888.4627,3.5,,888.4623,105.875,,888.4611,1.875,,888.4624,-3.5625,,888.4612,651,,888.4614,-3.625,,888.4623,596,,888.4623,1.5,,888.4623,2103,,888.4609,650,,,,,888.4626,1.5,,888.4609,1039,,888.4623,0.015,,888.4609,-0.045,,888.4624,4,,888.4627,0.0,,888.4611,106.0,,888.4611,28,,888.4623,28,,888.4614,23.3125,,888.4612,7.5,,888.4626,22.25,,888.4623,3.1875,,888.4623,596,,888.4626,1.25,,888.4615,4.3828125,,888.4627,0.0,,888.4623,2103,,888.4615,-4.75,,888.4609,1039,,888.4614,-4.375,,888.4627,-3.875,,888.4614,-3.875,,
888.4825,-1.4375,,888.4811,6,,888.4815,0.0,,888.4809,-5.0,,888.4815,-0.9375,,888.4809,650,,888.4827,-1.8125,,888.4823,106.0625,,888.481,0.9375,,888.4824,-3.9375,,888.4811,648,,888.4813,-4.0,,888.4822,596,,888.4822,-3.7,,888.4822,2103,,888.4809,650,,,,,888.4825,-3.625,,888.4809,1039,,888.4822,-0.037,,888.4809,-0.05,,888.4824,0,,888.4827,0.0,,888.481,106.25,,888.481,28,,888.4823,28,,888.4813,25.0625,,888.4811,7.375,,888.4825,21.875,,888.4823,2.875,,888.4822,596,,888.4825,-3.0,,888.4815,4.42578125,,888.4827,0.0,,888.4822,2103,,888.4815,-3.125,,888.4809,1039,,888.4813,-4.8125,,888.4827,1.25,,888.4813,-7.0,,
888.5025,-3.1875,,888.5011,4,,888.5013,0.0,,888.5008,5.4,,888.5013,-3.3125,,888.5008,650,,888.5026,1.5625,,888.5023,105.8125,,888.501,0.5625,,888.5024,4.3125,,888.5011,647,,888.5012,4.375,,888.5022,595,,888.5022,-4.6000000000000005,,888.5022,2359,,888.5008,650,,,,,888.5025,-4.5625,,888.5008,17423,,888.5022,-0.046,,888.5008,0.054,,888.5024,4,,888.5026,0.0,,888.501,106.1875,,888.501,28,,888.5023,28,,888.5012,22.375,,888.5011,7.5,,888.5025,21.25,,888.5023,2.0625,,888.5022,595,,888.5025,-3.75,,888.5013,4.42578125,,888.5026,0.0,,888.5022,2359,,888.5013,-3.0625,,888.5008,17423,,888.5012,5.3125,,888.5026,-1.0625,,888.5012,2.125,,
888.5225,-2.375,,888.5212,6,,888.5215,0.0,,888.5209,9.200000000000001,,888.5215,-1.4375,,888.5209,650,,888.5226,2.375,,888.5223,105.75,,888.5211,1.125,,888.5224,7.3125,,888.5212,645,,888.5213,7.375,,888.5222,592,,888.5222,-1.4000000000000001,,888.5222,2359,,888.5209,650,,,,,888.5225,-1.3125,,888.5209,17423,,888.5222,-0.014,,888.5209,0.092,,888.5224,0,,888.5226,0.0,,888.5211,105.8125,,888.5211,28,,888.5223,28,,888.5213,25.4375,,888.5212,7.5,,888.5225,21.0,,888.5223,1.25,,888.5222,592,,888.5225,-1.125,,888.5215,4.44140625,,888.5226,0.0,,888.5222,2359,,888.5215,-5.8125,,888.5209,17423,,888.5213,8.875,,888.5226,-2.5625,,888.5213,5.75,,
888.5425,4.6875,,888.541,7,,888.5412,0.0,,888.5408,9.3,,888.5412,-4.3125,,888.5408,650,,888.5426,-2.375,,888.5423,105.4375,,888.5408,1.875,,888.5424,7.375,,888.541,644,,888.5411,7.4375,,888.5422,591,,888.5422,7.1000000000000005,,888.5422,2359,,888.5408,650,,,,,888.5425,6.9375,,888.5408,17423,,888.5422,0.07100000000000001,,888.5408,0.093,,888.5424,0,,888.5426,0.0,,888.5408,105.5625,,888.5408,28,,888.5423,28,,888.5411,24.125,,888.541,7.5,,888.5425,21.3125,,888.5423,0.9375,,888.5422,591,,888.5425,5.75,,888.5412,4.43359375,,888.5426,0.0,,888.5422,2359,,888.5412,-3.0,,888.5408,17423,,888.5411,9.0,,888.5426,-2.0625,,888.5411,8.3125,,
888.5625,9.875,,888.5612,6,,888.5615,0.0,,888.5609,9.3,,888.5615,-1.125,,888.5609,650,,888.5626,-1.0625,,888.5622,105.25,,888.5611,2.5,,888.5623,7.375,,888.5612,643,,888.5613,7.4375,,888.5622,590,,888.5622,9.1,,888.5622,2103,,888.5609,650,,,,,888.5625,8.8125,,888.5609,17423,,888.5622,0.091,,888.5609,0.093,,888.5623,6,,888.5626,0.0,,888.5611,105.3125,,888.5611,28,,888.5622,28,,888.5613,25.4375,,888.5612,7.5,,888.5625,22.5625,,888.5622,1.4375,,888.5622,590,,888.5625,7.3125,,888.5615,4.43359375,,888.5626,0.0,,888.5622,2103,,888.5615,-4.625,,888.5609,17423,,888.5613,9.0,,888.5626,-3.4375,,888.5613,6.875,,
888.5825,8.0625,,888.581,8,,888.5812,0.0,,888.5808,9.3,,888.5812,-6.0625,,888.5808,650,,888.5826,-2.125,,888.5823,105.1875,,888.5808,3.0625,,888.5824,7.375,,888.581,648,,888.5811,7.4375,,888.5821,590,,888.5821,9.1,,888.5821,2103,,888.5808,650,,,,,888.5825,8.8125,,888.5808,17423,,888.5821,0.091,,888.5808,0.093,,888.5824,7,,888.5826,0.0,,888.5808,105.3125,,888.5808,28,,888.5823,28,,888.5811,24.75,,888.581,7.5,,888.5825,22.4375,,888.5823,2.125,,888.5821,590,,888.5825,7.3125,,888.5812,4.42578125,,888.5826,0.0,,888.5821,2103,,888.5812,-4.0625,,888.5808,17423,,888.5811,9.0,,888.5826,-1.9375,,888.5811,8.3125,,
888.6025,8.0,,888.601,4,,888.6013,0.0,,888.6007,-2.2,,888.6013,2.375,,888.6007,650,,888.6026,1.625,,888.6023,105.5,,888.6009,3.3125,,888.6024,-1.75,,888.601,648,,888.6011,-1.8125,,888.6022,591,,888.6022,9.1,,888.6022,2103,,888.6007,650,,,,,888.6025,8.8125,,888.6007,1039,,888.6022,0.091,,888.6007,-0.022,,888.6024,8,,888.6026,0.0,,888.6009,105.5625,,888.6009,28,,888.6023,28,,888.6011,24.4375,,888.601,7.5,,888.6025,22.6875,,888.6023,2.75,,888.6022,591,,888.6025,7.3125,,888.6013,4.44140625,,888.6026,0.0,,888.6022,2103,,888.6013,-4.0625,,888.6007,1039,,888.6011,-2.1875,,888.6026,-3.9375,,888.6011,1.6875,,
888.6225,9.8125,,888.6211,0,,888.6214,0.0,,888.6208,3.5,,888.6214,0.5625,,888.6208,650,,888.6226,-0.5,,888.6223,105.4375,,888.6209,2.75,,888.6224,2.75,,888.6211,648,,888.6212,2.8125,,888.6221,592,,888.6221,3.9000000000000004,,888.6221,2103,,888.6208,650,,,,,888.6225,3.875,,888.6208,1039,,888.6221,0.039,,888.6208,0.035,,888.6224,6,,888.6226,0.0,,888.6209,105.6875,,888.6209,28,,888.6223,28,,888.6212,24.125,,888.6211,7.5,,888.6225,20.5625,,888.6223,3.25,,888.6221,592,,888.6225,3.1875,,888.6214,4.44140625,,888.6226,0.0,,888.6221,2103,,888.6214,-3.5625,,888.6208,1039,,888.6212,3.375,,888.6226,-1.875,,888.6212,0.8125,,
888.6425,1.0625,,888.641,0,,888.6413,0.0,,888.6408,-2.6,,888.6413,3.9375,,888.6408,650,,888.6426,1.1875,,888.6422,105.875,,888.6409,2.3125,,888.6423,-2.0625,,888.641,648,,888.6411,-2.125,,888.6422,593,,888.6422,-0.2,,888.6422,2103,,888.6408,650,,,,,888.6425,-0.25,,888.6408,1039,,888.6422,-0.002,,888.6408,-0.026000000000000002,,888.6423,0,,888.6426,0.0,,888.6409,105.9375,,888.6409,28,,888.6422,28,,888.6411,24.5625,,888.641,7.5,,888.6425,21.5625,,888.6422,3.125,,888.6422,593,,888.6425,-0.1875,,888.6413,4.44140625,,888.6426,0.0,,888.6422,2103,,888.6413,-3.75,,888.6408,1039,,888.6411,-2.5625,,888.6426,-1.125,,888.6411,-2.25,,
888.6625,2.6875,,888.6613,6,,888.6615,0.0,,888.6611,9.3,,888.6615,-2.0,,888.6611,650,,888.6626,2.625,,888.6623,105.5625,,888.6612,1.9375,,888.6624,7.375,,888.6613,646,,888.6614,7.4375,,888.6621,593,,888.6621,1.0,,888.6621,2359,,888.6611,650,,,,,888.6625,1.0,,888.6611,17423,,888.6621,0.01,,888.6611,0.093,,888.6624,0,,888.6626,0.0,,888.6612,105.8125,,888.6612,28,,888.6623,28,,888.6614,23.3125,,888.6613,7.5,,888.6625,21.4375,,888.6623,2.6875,,888.6621,593,,888.6625,0.8125,,888.6615,4.42578125,,888.6626,0.0,,888.6621,2359,,888.6615,-4.125,,888.6611,17423,,888.6614,9.0,,888.6626,-3.4375,,888.6614,5.25,,
888.6823,-0.9375,,888.6809,6,,888.6811,0.0,,888.6806,9.3,,888.6811,-2.8125,,888.6806,650,,888.6825,-1.0625,,888.6821,105.5625,,888.6807,2.375,,888.6822,7.375,,888.6809,645,,888.681,7.4375,,888.682,592,,888.682,-0.2,,888.682,2103,,888.6806,650,,,,,888.6823,-0.1875,,888.6806,17423,,888.682,-0.002,,888.6806,0.093,,888.6822,0,,888.6825,0.0,,888.6807,105.75,,888.6807,28,,888.6821,28,,888.681,25.375,,888.6809,7.5,,888.6823,21.9375,,888.6821,2.3125,,888.682,592,,888.6823,-0.1875,,888.6811,4.40625,,888.6825,0.0,,888.682,2103,,888.6811,-4.5,,888.6806,17423,,888.681,9.0,,888.6825,-0.25,,888.681,6.75,,
888.7024,6.125,,888.701,6,,888.7012,0.0,,888.7008,9.3,,888.7012,-3.3125,,888.7008,650,,888.7026,-0.75,,888.7022,105.3125,,888.7008,2.9375,,888.7023,7.375,,888.701,648,,888.7011,7.4375,,888.7021,591,,888.7021,9.1,,888.7021,2359,,888.7008,650,,,,,888.7024,8.75,,888.7008,17423,,888.7021,0.091,,888.7008,0.093,,888.7023,6,,888.7026,0.0,,888.7008,105.5625,,888.7008,28,,888.7022,28,,888.7011,24.4375,,888.701,7.375,,888.7024,21.6875,,888.7022,2.0,,888.7021,591,,888.7024,7.3125,,888.7012,4.453125,,888.7026,0.0,,888.7021,2359,,888.7012,-5.3125,,888.7008,17423,,888.7011,9.0,,888.7026,-2.9375,,888.7011,8.5,,
888.7225,7.375,,888.7215,6,,888.7217,0.0,,888.7213,-5.5,,888.7217,2.625,,888.7213,650,,888.7226,-4.9375,,888.7222,105.5625,,888.7213,3.125,,888.7223,-4.375,,888.7215,648,,888.7216,-4.4375,,888.7222,590,,888.7222,9.1,,888.7222,2103,,888.7213,650,,,,,888.7225,8.8125,,888.7213,1039,,888.7222,0.091,,888.7213,-0.055,,888.7223,8,,888.7226,0.0,,888.7213,105.8125,,888.7213,28,,888.7222,28,,888.7216,25.0,,888.7215,7.5625,,888.7225,22.875,,888.7222,2.4375,,888.7222,590,,888.7225,7.3125,,888.7217,4.46875,,888.7226,0.0,,888.7222,2103,,888.7217,-3.375,,888.7213,1039,,888.7216,-5.3125,,888.7226,-0.4375,,888.7216,-2.0625,,
888.7424,6.75,,888.741,4,,888.7412,0.0,,888.7407,-2.4000000000000004,,888.7412,5.5,,888.7407,650,,888.7426,1.125,,888.7422,105.6875,,888.7408,2.25,,888.7423,-1.875,,888.741,649,,888.7411,-1.9375,,888.7421,592,,888.7421,3.4000000000000004,,888.7421,2103,,888.7407,650,,,,,888.7424,3.3125,,888.7407,1039,,888.7421,0.034,,888.7407,-0.024,,888.7423,6,,888.7426,0.0,,888.7408,106.0,,888.7408,28,,888.7422,28,,888.7411,23.5625,,888.741,7.5625,,888.7424,22.4375,,888.7422,3.0,,888.7421,592,,888.7424,2.75,,888.7412,4.50390625,,888.7426,0.0,,888.7421,2103,,888.7412,-5.125,,888.7407,1039,,888.7411,-2.375,,888.7426,-3.375,,888.7411,-3.125,,
888.7625,-3.125,,888.7613,4,,888.7615,0.0,,888.7611,-5.5,,888.7615,0.5625,,888.7611,650,,888.7626,2.0625,,888.7623,106.125,,888.7611,1.3125,,888.7623,-4.375,,888.7613,650,,888.7614,-4.4375,,888.7622,591,,888.7622,-3.9000000000000004,,888.7622,2103,,888.7611,650,,,,,888.7625,-3.8125,,888.7611,1039,,888.7622,-0.039,,888.7611,-0.055,,888.7623,0,,888.7626,0.0,,888.7611,106.25,,888.7611,28,,888.7623,28,,888.7614,24.5,,888.7613,7.625,,888.7625,21.75,,888.7623,2.8125,,888.7622,591,,888.7625,-3.125,,888.7615,4.48828125,,888.7626,0.0,,888.7622,2103,,888.7615,-2.5625,,888.7611,1039,,888.7614,-5.3125,,888.7626,-2.75,,888.7614,-5.625,,
888.7825,-3.625,,888.7809,4,,888.7812,0.0,,888.7807,-0.8,,888.7812,1.0625,,888.7807,650,,888.7826,-2.5625,,888.7823,105.9375,,888.7808,0.4375,,888.7824,-0.625,,888.7809,648,,888.781,-0.6875,,888.7822,590,,888.7822,-3.9000000000000004,,888.7822,2359,,888.7807,650,,,,,888.7825,-3.8125,,888.7807,1039,,888.7822,-0.039,,888.7807,-0.008,,888.7824,0,,888.7826,0.0,,888.7808,106.3125,,888.7808,28,,888.7823,28,,888.781,24.4375,,888.7809,7.625,,888.7825,22.375,,888.7823,2.0625,,888.7822,590,,888.7825,-3.125,,888.7812,4.43359375,,888.7826,0.0,,888.7822,2359,,888.7812,-6.25,,888.7807,1039,,888.781,-0.875,,888.7826,1.3125,,888.781,-3.4375,,
888.8025,-2.875,,888.801,4,,888.8013,0.0,,888.8007,9.4,,888.8013,-1.5625,,888.8007,650,,888.8027,3.0,,888.8023,105.6875,,888.8009,0.5,,888.8024,7.5,,888.801,645,,888.8011,7.5625,,888.8022,590,,888.8022,-3.1,,888.8022,2359,,888.8007,650,,,,,888.8025,-3.0625,,888.8007,17423,,888.8022,-0.031,,888.8007,0.094,,888.8024,0,,888.8027,0.0,,888.8009,105.875,,888.8009,28,,888.8023,28,,888.8011,25.875,,888.801,7.5,,888.8025,20.9375,,888.8023,1.3125,,888.8022,590,,888.8025,-2.5,,888.8013,4.40625,,888.8027,0.0,,888.8022,2359,,888.8013,-4.125,,888.8007,17423,,888.8011,9.125,,888.8027,-1.8125,,888.8011,3.25,,
