Time (s),2. RPDO Target torque % of peak (0.1),,Time (s),2. RPDO Maximum motor speed RPM (1),,Time (s),2. Battery Voltage V (0.0625),,Time (s),1. Battery Current A (0.0625),,Time (s),2. Torque demand value Nm (0.0625),,Time (s),1. Torque actual value Nm (0.0625),,Time (s),1. Velocity RPM (1),,Time (s),2. Velocity RPM (1),,Time (s),2. Torque % of peak (0.1),,Time (s),1. Max velocity - right motor RPM (1),,Time (s),1. RPDO statusword - right motor  (1),,Time (s),2. RPDO controlword  (1),,Time (s),1. RPDO Actual torque - right motor  (0.001),,Time (s),1. Target torque - right motor  (0.001),,Time (s),1. Heatsink Temperature DegC (1),,Time (s),2. Heatsink Temperature DegC (1),,Time (s),1. Torque demand value Nm (0.0625),,Time (s),1. Uq V (0.0625),,Time (s),2. Battery Current A (0.0625),,Time (s),1. RPDO Velocity actual value - right motor RPM (1),,Time (s),2. Torque actual value Nm (0.0625),,Time (s),2. statusword  (1),,Time (s),1. controlword - right motor  (1),,Time (s),1. Iq A (0.0625),,
223.1559,0.0,,223.1559,800,,223.1383,106.0625,,223.1562,-0.0625,,223.1382,0.0,,223.1561,0.0,,223.1561,21,,223.1581,0,,223.1581,0.0,,223.1559,800,,223.1581,1079,,223.1559,1039,,223.1581,0.0,,223.1559,0.0,,223.1562,27,,223.1383,27,,223.1561,0.0,,223.1562,0.5625,,223.1383,0.0,,223.1581,0,,223.1382,0.0,,223.1581,1079,,223.1559,1039,,223.1562,0.0,,
223.1759,0.0,,223.1759,800,,223.1583,106.0625,,223.1762,-0.0625,,223.1582,0.0,,223.1761,0.0,,223.1761,20,,223.1781,0,,223.1781,0.0,,223.1759,800,,223.1781,1079,,223.1759,1039,,223.1781,0.0,,223.1759,0.0,,223.1762,27,,223.1583,27,,223.1761,0.0,,223.1762,-0.0625,,223.1583,0.0,,223.1781,0,,223.1582,0.0,,223.1781,1079,,223.1759,1039,,223.1762,0.6875,,
223.1959,0.0,,223.1959,800,,223.1783,106.0625,,223.1962,-0.0625,,223.1782,0.0,,223.1961,0.0,,223.1961,20,,223.1981,0,,223.1981,0.0,,223.1959,800,,223.1981,1079,,223.1959,1039,,223.1981,0.0,,223.1959,0.0,,223.1962,27,,223.1783,27,,223.1961,0.0,,223.1962,0.25,,223.1783,0.0,,223.1981,0,,223.1782,0.0,,223.1981,1079,,223.1959,1039,,223.1962,0.125,,
223.216,0.0,,223.216,800,,223.1983,106.0625,,223.2162,-0.0625,,223.1982,0.0,,223.2161,0.0,,223.2161,19,,223.2181,0,,223.2181,0.0,,223.216,800,,223.2181,1079,,223.216,1039,,223.2181,0.0,,223.216,0.0,,223.2162,27,,223.1983,27,,223.2161,0.0,,223.2162,1.6875,,223.1983,0.0,,223.2181,0,,223.1982,0.0,,223.2181,1079,,223.216,1039,,223.2162,-2.0625,,
223.2359,0.0,,223.2359,800,,223.2183,106.0625,,223.2361,-0.0625,,223.2182,0.0,,223.236,0.0,,223.236,18,,223.2381,0,,223.2381,0.0,,223.2359,800,,223.2381,1079,,223.2359,1039,,223.2381,0.0,,223.2359,0.0,,223.2361,27,,223.2183,27,,223.236,0.0,,223.2361,1.5,,223.2183,0.0,,223.2381,0,,223.2182,0.0,,223.2381,1079,,223.2359,1039,,223.2361,-1.5625,,
223.2559,0.0,,223.2559,800,,223.2383,106.0,,223.2562,-0.0625,,223.2382,0.0,,223.2561,0.0,,223.2561,18,,223.2581,0,,223.2581,0.0,,223.2559,800,,223.2581,1079,,223.2559,1039,,223.2581,0.0,,223.2559,0.0,,223.2562,27,,223.2383,27,,223.2561,0.0,,223.2562,1.0625,,223.2383,0.0,,223.2581,0,,223.2382,0.0,,223.2581,1079,,223.2559,1039,,223.2562,-0.6875,,
223.2759,0.0,,223.2759,800,,223.2583,106.0625,,223.2761,-0.0625,,223.2582,0.0,,223.276,0.0,,223.276,18,,223.278,0,,223.278,0.0,,223.2759,800,,223.278,1079,,223.2759,1039,,223.278,0.0,,223.2759,0.0,,223.2761,27,,223.2583,27,,223.276,0.0,,223.2761,0.9375,,223.2583,0.0,,223.278,0,,223.2582,0.0,,223.278,1079,,223.2759,1039,,223.2761,-0.5,,
223.2959,0.0,,223.2959,800,,223.2783,106.0,,223.2962,-0.0625,,223.2782,0.0,,223.2961,0.0,,223.2961,17,,223.298,0,,223.298,0.0,,223.2959,800,,223.298,1079,,223.2959,1039,,223.298,0.0,,223.2959,0.0,,223.2962,27,,223.2783,27,,223.2961,0.0,,223.2962,0.125,,223.2783,0.0,,223.298,0,,223.2782,0.0,,223.298,1079,,223.2959,1039,,223.2962,0.875,,
223.3159,0.0,,223.3159,800,,223.2983,106.0625,,223.3162,-0.0625,,223.2982,0.0,,223.3161,0.0,,223.3161,17,,223.318,0,,223.318,0.0,,223.3159,800,,223.318,1079,,223.3159,1039,,223.318,0.0,,223.3159,0.0,,223.3162,27,,223.2983,27,,223.3161,0.0,,223.3162,1.9375,,223.2983,0.0,,223.318,0,,223.2982,0.0,,223.318,1079,,223.3159,1039,,223.3162,-1.75,,
223.3359,0.0,,223.3359,800,,223.3182,106.0625,,223.3362,-0.0625,,223.3181,0.0,,223.3361,0.0,,223.3361,16,,223.338,0,,223.338,0.0,,223.3359,800,,223.338,1079,,223.3359,1039,,223.338,0.0,,223.3359,0.0,,223.3362,27,,223.3182,27,,223.3361,0.0,,223.3362,1.4375,,223.3182,0.0,,223.338,0,,223.3181,0.0,,223.338,1079,,223.3359,1039,,223.3362,-0.75,,
223.3561,0.0,,223.3561,800,,223.3382,106.0,,223.3563,-0.0625,,223.3381,0.0,,223.3562,0.0,,223.3562,15,,223.3581,0,,223.3581,0.0,,223.3561,800,,223.3581,1079,,223.3561,1039,,223.3581,0.0,,223.3561,0.0,,223.3563,27,,223.3382,27,,223.3562,0.0,,223.3563,0.625,,223.3382,0.0,,223.3581,0,,223.3381,0.0,,223.3581,1079,,223.3561,1039,,223.3563,0.4375,,
223.3759,0.0,,223.3759,800,,223.3583,106.0625,,223.3762,-0.0625,,223.3582,0.0,,223.3761,0.0,,223.3761,15,,223.378,0,,223.378,0.0,,223.3759,800,,223.378,1079,,223.3759,1039,,223.378,0.0,,223.3759,0.0,,223.3762,27,,223.3583,27,,223.3761,0.0,,223.3762,1.4375,,223.3583,0.0,,223.378,0,,223.3582,0.0,,223.378,1079,,223.3759,1039,,223.3762,-1.1875,,
223.3959,0.0,,223.3959,800,,223.3782,106.125,,223.3962,-0.0625,,223.3781,0.0,,223.3961,0.0,,223.3961,15,,223.398,0,,223.398,0.0,,223.3959,800,,223.398,1079,,223.3959,1039,,223.398,0.0,,223.3959,0.0,,223.3962,27,,223.3782,27,,223.3961,0.0,,223.3962,0.5,,223.3782,0.0,,223.398,0,,223.3781,0.0,,223.398,1079,,223.3959,1039,,223.3962,-0.125,,
223.4159,0.0,,223.4159,800,,223.3982,106.0625,,223.4162,-0.0625,,223.3981,0.0,,223.4161,0.0,,223.4161,14,,223.418,0,,223.418,0.0,,223.4159,800,,223.418,1079,,223.4159,1039,,223.418,0.0,,223.4159,0.0,,223.4162,27,,223.3982,27,,223.4161,0.0,,223.4162,0.5625,,223.3982,0.0,,223.418,0,,223.3981,0.0,,223.418,1079,,223.4159,1039,,223.4162,-0.375,,
223.4359,0.0,,223.4359,800,,223.4182,106.0625,,223.4361,-0.0625,,223.4181,0.0,,223.436,0.0,,223.436,14,,223.438,0,,223.438,0.0,,223.4359,800,,223.438,1079,,223.4359,1039,,223.438,0.0,,223.4359,0.0,,223.4361,27,,223.4182,27,,223.436,0.0,,223.4361,0.1875,,223.4182,0.0,,223.438,0,,223.4181,0.0,,223.438,1079,,223.4359,1039,,223.4361,-0.0625,,
223.4559,0.0,,223.4559,800,,223.4382,106.0625,,223.4561,-0.0625,,223.4381,0.0,,223.456,0.0,,223.456,14,,223.458,0,,223.458,0.0,,223.4559,800,,223.458,1079,,223.4559,1039,,223.458,0.0,,223.4559,0.0,,223.4561,27,,223.4382,27,,223.456,0.0,,223.4561,0.8125,,223.4382,0.0,,223.458,0,,223.4381,0.0,,223.458,1079,,223.4559,1039,,223.4561,-1.0625,,
223.476,0.0,,223.476,800,,223.4582,106.0625,,223.4762,-0.0625,,223.4581,0.0,,223.4761,0.0,,223.4761,13,,223.478,0,,223.478,0.0,,223.476,800,,223.478,1079,,223.476,1039,,223.478,0.0,,223.476,0.0,,223.4762,27,,223.4582,27,,223.4761,0.0,,223.4762,0.25,,223.4582,0.0,,223.478,0,,223.4581,0.0,,223.478,1079,,223.476,1039,,223.4762,0.0625,,
223.496,0.0,,223.496,800,,223.4782,106.125,,223.4962,-0.0625,,223.4781,0.0,,223.4961,0.0,,223.4961,13,,223.498,0,,223.498,0.0,,223.496,800,,223.498,1079,,223.496,1039,,223.498,0.0,,223.496,0.0,,223.4962,27,,223.4782,27,,223.4961,0.0,,223.4962,0.6875,,223.4782,0.0,,223.498,0,,223.4781,0.0,,223.498,1079,,223.496,1039,,223.4962,-0.9375,,
223.516,0.0,,223.516,800,,223.4982,106.125,,223.5162,-0.0625,,223.4981,0.0,,223.5161,0.0,,223.5161,12,,223.518,0,,223.518,0.0,,223.516,800,,223.518,1079,,223.516,1039,,223.518,0.0,,223.516,0.0,,223.5162,27,,223.4982,27,,223.5161,0.0,,223.5162,0.75,,223.4982,0.0,,223.518,0,,223.4981,0.0,,223.518,1079,,223.516,1039,,223.5162,-1.1875,,
223.536,0.0,,223.536,800,,223.5182,106.0625,,223.5362,-0.0625,,223.5181,0.0,,223.5361,0.0,,223.5361,12,,223.538,0,,223.538,0.0,,223.536,800,,223.538,1079,,223.536,1039,,223.538,0.0,,223.536,0.0,,223.5362,27,,223.5182,27,,223.5361,0.0,,223.5362,0.4375,,223.5182,0.0,,223.538,0,,223.5181,0.0,,223.538,1079,,223.536,1039,,223.5362,-0.5625,,
223.5561,0.0,,223.5561,800,,223.5382,106.0625,,223.5563,-0.0625,,223.5381,0.0,,223.5562,0.0,,223.5562,12,,223.558,0,,223.558,0.0,,223.5561,800,,223.558,1079,,223.5561,1039,,223.558,0.0,,223.5561,0.0,,223.5563,27,,223.5382,27,,223.5562,0.0,,223.5563,-0.4375,,223.5382,0.0,,223.558,0,,223.5381,0.0,,223.558,1079,,223.5561,1039,,223.5563,0.9375,,
223.576,0.0,,223.576,800,,223.5582,106.0625,,223.5763,-0.0625,,223.5581,0.0,,223.5762,0.0,,223.5762,11,,223.578,0,,223.578,0.0,,223.576,800,,223.578,1079,,223.576,1039,,223.578,0.0,,223.576,0.0,,223.5763,27,,223.5582,27,,223.5762,0.0,,223.5763,0.25,,223.5582,0.0,,223.578,0,,223.5581,0.0,,223.578,1079,,223.576,1039,,223.5763,-0.8125,,
223.596,0.0,,223.596,800,,223.5782,106.0,,223.5963,-0.0625,,223.5781,0.0,,223.5962,0.0,,223.5962,11,,223.598,0,,223.598,0.0,,223.596,800,,223.598,1079,,223.596,1039,,223.598,0.0,,223.596,0.0,,223.5963,27,,223.5782,27,,223.5962,0.0,,223.5963,0.5,,223.5782,0.0,,223.598,0,,223.5781,0.0,,223.598,1079,,223.596,1039,,223.5963,-0.125,,
223.616,0.0,,223.616,800,,223.5982,106.0625,,223.6162,-0.0625,,223.5981,0.0,,223.6161,0.0,,223.6161,11,,223.618,0,,223.618,0.0,,223.616,800,,223.618,1079,,223.616,1039,,223.618,0.0,,223.616,0.0,,223.6162,27,,223.5982,27,,223.6161,0.0,,223.6162,0.5625,,223.5982,0.0,,223.618,0,,223.5981,0.0,,223.618,1079,,223.616,1039,,223.6162,-0.0625,,
223.636,0.0,,223.636,800,,223.6182,106.0625,,223.6363,-0.0625,,223.6181,0.0,,223.6361,0.0,,223.6361,10,,223.638,0,,223.638,0.0,,223.636,800,,223.638,1079,,223.636,1039,,223.638,0.0,,223.636,0.0,,223.6363,27,,223.6182,27,,223.6361,0.0,,223.6363,0.3125,,223.6182,0.0,,223.638,0,,223.6181,0.0,,223.638,1079,,223.636,1039,,223.6363,0.375,,
223.656,0.0,,223.656,800,,223.6382,106.0625,,223.6562,-0.0625,,223.6381,0.0,,223.6561,0.0,,223.6561,8,,223.658,0,,223.658,0.0,,223.656,800,,223.658,1079,,223.656,1039,,223.658,0.0,,223.656,0.0,,223.6562,27,,223.6382,27,,223.6561,0.0,,223.6562,1.5625,,223.6382,0.0,,223.658,0,,223.6381,0.0,,223.658,1079,,223.656,1039,,223.6562,-1.6875,,
223.676,0.0,,223.676,800,,223.6582,106.0625,,223.6762,-0.0625,,223.6581,0.0,,223.6761,0.0,,223.6761,7,,223.678,0,,223.678,0.0,,223.676,800,,223.678,1079,,223.676,1039,,223.678,0.0,,223.676,0.0,,223.6762,27,,223.6582,27,,223.6761,0.0,,223.6762,-0.4375,,223.6582,0.0,,223.678,0,,223.6581,0.0,,223.678,1079,,223.676,1039,,223.6762,0.875,,
223.696,0.0,,223.696,800,,223.6783,106.0,,223.6962,-0.0625,,223.6782,0.0,,223.6961,0.0,,223.6961,7,,223.6982,0,,223.6982,0.0,,223.696,800,,223.6982,1079,,223.696,1039,,223.6982,0.0,,223.696,0.0,,223.6962,27,,223.6783,27,,223.6961,0.0,,223.6962,-0.125,,223.6783,0.0,,223.6982,0,,223.6782,0.0,,223.6982,1079,,223.696,1039,,223.6962,0.4375,,
223.716,0.0,,223.716,800,,223.6984,106.0625,,223.7163,-0.0625,,223.6983,0.0,,223.7162,0.0,,223.7162,7,,223.7182,0,,223.7182,0.0,,223.716,800,,223.7182,1079,,223.716,1039,,223.7182,0.0,,223.716,0.0,,223.7163,27,,223.6984,27,,223.7162,0.0,,223.7163,-0.5,,223.6984,0.0,,223.7182,0,,223.6983,0.0,,223.7182,1079,,223.716,1039,,223.7163,0.875,,
223.736,0.0,,223.736,800,,223.7184,106.0625,,223.7362,-0.0625,,223.7183,0.0,,223.7361,0.0,,223.7361,6,,223.7382,0,,223.7382,0.0,,223.736,800,,223.7382,1079,,223.736,1039,,223.7382,0.0,,223.736,0.0,,223.7362,27,,223.7184,27,,223.7361,0.0,,223.7362,-0.5,,223.7184,0.0,,223.7382,0,,223.7183,0.0,,223.7382,1079,,223.736,1039,,223.7362,0.875,,
223.7562,0.0,,223.7562,800,,223.7384,106.125,,223.7564,-0.0625,,223.7383,0.0,,223.7563,0.0,,223.7563,6,,223.7582,0,,223.7582,0.0,,223.7562,800,,223.7582,1079,,223.7562,1039,,223.7582,0.0,,223.7562,0.0,,223.7564,27,,223.7384,27,,223.7563,0.0,,223.7564,-0.25,,223.7384,0.0,,223.7582,0,,223.7383,0.0,,223.7582,1079,,223.7562,1039,,223.7564,0.4375,,
223.776,0.0,,223.776,800,,223.7584,106.0625,,223.7763,-0.0625,,223.7583,0.0,,223.7762,0.0,,223.7762,5,,223.7782,0,,223.7782,0.0,,223.776,800,,223.7782,1079,,223.776,1039,,223.7782,0.0,,223.776,0.0,,223.7763,27,,223.7584,27,,223.7762,0.0,,223.7763,0.4375,,223.7584,0.0,,223.7782,0,,223.7583,0.0,,223.7782,1079,,223.776,1039,,223.7763,-0.625,,
223.796,0.0,,223.796,800,,223.7784,106.0625,,223.7963,-0.0625,,223.7783,0.0,,223.7962,0.0,,223.7962,4,,223.7982,0,,223.7982,0.0,,223.796,800,,223.7982,1079,,223.796,1039,,223.7982,0.0,,223.796,0.0,,223.7963,27,,223.7784,27,,223.7962,0.0,,223.7963,-0.1875,,223.7784,0.0,,223.7982,0,,223.7783,0.0,,223.7982,1079,,223.796,1039,,223.7963,0.375,,
223.816,0.0,,223.816,800,,223.7984,106.125,,223.8163,-0.0625,,223.7983,0.0,,223.8162,0.0,,223.8162,4,,223.8182,0,,223.8182,0.0,,223.816,800,,223.8182,1079,,223.816,1039,,223.8182,0.0,,223.816,0.0,,223.8163,27,,223.7984,27,,223.8162,0.0,,223.8163,0.5,,223.7984,0.0,,223.8182,0,,223.7983,0.0,,223.8182,1079,,223.816,1039,,223.8163,-1.1875,,
223.836,0.0,,223.836,800,,223.8184,106.0625,,223.8363,-0.0625,,223.8183,0.0,,223.8362,0.0,,223.8362,4,,223.8382,0,,223.8382,0.0,,223.836,800,,223.8382,1079,,223.836,1039,,223.8382,0.0,,223.836,0.0,,223.8363,27,,223.8184,27,,223.8362,0.0,,223.8363,-0.375,,223.8184,0.0,,223.8382,0,,223.8183,0.0,,223.8382,1079,,223.836,1039,,223.8363,0.75,,
223.856,0.0,,223.856,800,,223.8384,106.0625,,223.8562,-0.0625,,223.8383,0.0,,223.8561,0.0,,223.8561,4,,223.8581,0,,223.8581,0.0,,223.856,800,,223.8581,1079,,223.856,1039,,223.8581,0.0,,223.856,0.0,,223.8562,27,,223.8384,27,,223.8561,0.0,,223.8562,0.0625,,223.8384,0.0,,223.8581,0,,223.8383,0.0,,223.8581,1079,,223.856,1039,,223.8562,0.1875,,
223.876,0.0,,223.876,800,,223.8584,106.0625,,223.8763,-0.0625,,223.8583,0.0,,223.8762,0.0,,223.8762,4,,223.8781,0,,223.8781,0.0,,223.876,800,,223.8781,1079,,223.876,1039,,223.8781,0.0,,223.876,0.0,,223.8763,27,,223.8584,27,,223.8762,0.0,,223.8763,1.0625,,223.8584,0.0,,223.8781,0,,223.8583,0.0,,223.8781,1079,,223.876,1039,,223.8763,-1.0,,
223.896,0.0,,223.896,800,,223.8784,106.125,,223.8962,-0.0625,,223.8783,0.0,,223.8961,0.0,,223.8961,4,,223.8981,0,,223.8981,0.0,,223.896,800,,223.8981,1079,,223.896,1039,,223.8981,0.0,,223.896,0.0,,223.8962,27,,223.8784,27,,223.8961,0.0,,223.8962,0.5625,,223.8784,0.0,,223.8981,0,,223.8783,0.0,,223.8981,1079,,223.896,1039,,223.8962,0.0,,
223.916,0.0,,223.916,800,,223.8984,106.0625,,223.9163,-0.0625,,223.8983,0.0,,223.9162,0.0,,223.9162,4,,223.9181,0,,223.9181,0.0,,223.916,800,,223.9181,1079,,223.916,1039,,223.9181,0.0,,223.916,0.0,,223.9163,27,,223.8984,27,,223.9162,0.0,,223.9163,-0.0625,,223.8984,0.0,,223.9181,0,,223.8983,0.0,,223.9181,1079,,223.916,1039,,223.9163,1.5,,
223.936,0.0,,223.936,800,,223.9184,106.125,,223.9363,-0.0625,,223.9183,0.0,,223.9362,0.0,,223.9362,4,,223.9381,0,,223.9381,0.0,,223.936,800,,223.9381,1079,,223.936,1039,,223.9381,0.0,,223.936,0.0,,223.9363,27,,223.9184,27,,223.9362,0.0,,223.9363,-0.125,,223.9184,0.0,,223.9381,0,,223.9183,0.0,,223.9381,1079,,223.936,1039,,223.9363,0.0,,
223.956,0.0,,223.956,800,,223.9384,106.0625,,223.9563,-0.0625,,223.9383,0.0,,223.9562,0.0,,223.9562,4,,223.9581,0,,223.9581,0.0,,223.956,800,,223.9581,1079,,223.956,1039,,223.9581,0.0,,223.956,0.0,,223.9563,27,,223.9384,27,,223.9562,0.0,,223.9563,0.5625,,223.9384,0.0,,223.9581,0,,223.9383,0.0,,223.9581,1079,,223.956,1039,,223.9563,-1.0,,
223.9759,0.0,,223.9759,800,,223.9584,106.0625,,223.9762,-0.0625,,223.9583,0.0,,223.9761,0.0,,223.9761,3,,223.9781,0,,223.9781,0.0,,223.9759,800,,223.9781,1079,,223.9759,1039,,223.9781,0.0,,223.9759,0.0,,223.9762,27,,223.9584,27,,223.9761,0.0,,223.9762,-0.375,,223.9584,0.0,,223.9781,0,,223.9583,0.0,,223.9781,1079,,223.9759,1039,,223.9762,0.5,,
223.9959,0.0,,223.9959,800,,223.9783,106.0625,,223.9962,-0.0625,,223.9782,0.0,,223.9961,0.0,,223.9961,3,,223.9981,0,,223.9981,0.0,,223.9959,800,,223.9981,1079,,223.9959,1039,,223.9981,0.0,,223.9959,0.0,,223.9962,27,,223.9783,27,,223.9961,0.0,,223.9962,0.0625,,223.9783,0.0,,223.9981,0,,223.9782,0.0,,223.9981,1079,,223.9959,1039,,223.9962,0.5,,
224.0159,0.0,,224.0159,800,,223.9983,106.0625,,224.0163,-0.0625,,223.9982,0.0,,224.0161,0.0,,224.0161,2,,224.0181,0,,224.0181,0.0,,224.0159,800,,224.0181,1079,,224.0159,1039,,224.0181,0.0,,224.0159,0.0,,224.0163,27,,223.9983,27,,224.0161,0.0,,224.0163,0.375,,223.9983,0.0,,224.0181,0,,223.9982,0.0,,224.0181,1079,,224.0159,1039,,224.0163,-0.5,,
224.036,0.0,,224.036,800,,224.0183,106.0625,,224.0363,-0.0625,,224.0182,0.0,,224.0362,0.0,,224.0362,2,,224.0381,0,,224.0381,0.0,,224.036,800,,224.0381,1079,,224.036,1039,,224.0381,0.0,,224.036,0.0,,224.0363,27,,224.0183,27,,224.0362,0.0,,224.0363,-0.4375,,224.0183,0.0,,224.0381,0,,224.0182,0.0,,224.0381,1079,,224.036,1039,,224.0363,0.5,,
224.056,0.0,,224.056,800,,224.0383,106.0625,,224.0563,-0.0625,,224.0382,0.0,,224.0561,0.0,,224.0561,2,,224.0581,0,,224.0581,0.0,,224.056,800,,224.0581,1079,,224.056,1039,,224.0581,0.0,,224.056,0.0,,224.0563,27,,224.0383,27,,224.0561,0.0,,224.0563,-0.1875,,224.0383,0.0,,224.0581,0,,224.0382,0.0,,224.0581,1079,,224.056,1039,,224.0563,0.0,,
224.0759,0.0,,224.0759,800,,224.0583,106.0,,224.0761,-0.0625,,224.0582,0.0,,224.076,0.0,,224.076,2,,224.0781,0,,224.0781,0.0,,224.0759,800,,224.0781,1079,,224.0759,1039,,224.0781,0.0,,224.0759,0.0,,224.0761,27,,224.0583,27,,224.076,0.0,,224.0761,0.0625,,224.0583,0.0,,224.0781,0,,224.0582,0.0,,224.0781,1079,,224.0759,1039,,224.0761,-0.5,,
224.0959,0.0,,224.0959,800,,224.0783,106.0625,,224.0962,-0.0625,,224.0782,0.0,,224.0961,0.0,,224.0961,2,,224.0981,0,,224.0981,0.0,,224.0959,800,,224.0981,1079,,224.0959,1039,,224.0981,0.0,,224.0959,0.0,,224.0962,27,,224.0783,27,,224.0961,0.0,,224.0962,-0.5,,224.0783,0.0,,224.0981,0,,224.0782,0.0,,224.0981,1079,,224.0959,1039,,224.0962,0.5,,
224.1161,0.0,,224.1161,800,,224.0983,106.125,,224.1164,-0.0625,,224.0982,0.0,,224.1162,0.0,,224.1162,1,,224.1181,0,,224.1181,0.0,,224.1161,800,,224.1181,1079,,224.1161,1039,,224.1181,0.0,,224.1161,0.0,,224.1164,27,,224.0983,27,,224.1162,0.0,,224.1164,0.875,,224.0983,0.0,,224.1181,0,,224.0982,0.0,,224.1181,1079,,224.1161,1039,,224.1164,-1.5,,
224.1359,0.0,,224.1359,800,,224.1183,106.125,,224.1362,-0.0625,,224.1182,0.0,,224.1361,0.0,,224.1361,1,,224.1381,0,,224.1381,0.0,,224.1359,800,,224.1381,1079,,224.1359,1039,,224.1381,0.0,,224.1359,0.0,,224.1362,27,,224.1183,27,,224.1361,0.0,,224.1362,-0.1875,,224.1183,0.0,,224.1381,0,,224.1182,0.0,,224.1381,1079,,224.1359,1039,,224.1362,0.0,,
224.1559,0.0,,224.1559,800,,224.1383,106.0625,,224.1561,-0.0625,,224.1382,0.0,,224.156,0.0,,224.156,1,,224.1581,0,,224.1581,0.0,,224.1559,800,,224.1581,1079,,224.1559,1039,,224.1581,0.0,,224.1559,0.0,,224.1561,27,,224.1383,27,,224.156,0.0,,224.1561,0.125,,224.1383,0.0,,224.1581,0,,224.1382,0.0,,224.1581,1079,,224.1559,1039,,224.1561,-0.5,,
224.1759,0.0,,224.1759,800,,224.1583,106.0625,,224.1762,-0.0625,,224.1582,0.0,,224.1761,0.0,,224.1761,1,,224.1781,0,,224.1781,0.0,,224.1759,800,,224.1781,1079,,224.1759,1039,,224.1781,0.0,,224.1759,0.0,,224.1762,27,,224.1583,27,,224.1761,0.0,,224.1762,-0.1875,,224.1583,0.0,,224.1781,0,,224.1582,0.0,,224.1781,1079,,224.1759,1039,,224.1762,0.0,,
224.1959,0.0,,224.1959,800,,224.1783,106.0,,224.1962,-0.0625,,224.1782,0.0,,224.1961,0.0,,224.1961,1,,224.1981,0,,224.1981,0.0,,224.1959,800,,224.1981,1079,,224.1959,1039,,224.1981,0.0,,224.1959,0.0,,224.1962,27,,224.1783,27,,224.1961,0.0,,224.1962,0.375,,224.1783,0.0,,224.1981,0,,224.1782,0.0,,224.1981,1079,,224.1959,1039,,224.1962,-1.0,,
224.2159,0.0,,224.2159,800,,224.1983,106.0,,224.2162,-0.0625,,224.1982,0.0,,224.2161,0.0,,224.2161,1,,224.218,0,,224.218,0.0,,224.2159,800,,224.218,1079,,224.2159,1039,,224.218,0.0,,224.2159,0.0,,224.2162,27,,224.1983,27,,224.2161,0.0,,224.2162,0.125,,224.1983,0.0,,224.218,0,,224.1982,0.0,,224.218,1079,,224.2159,1039,,224.2162,-0.5,,
224.2361,0.0,,224.2361,800,,224.2183,106.0625,,224.2363,-0.0625,,224.2182,0.0,,224.2362,0.0,,224.2362,1,,224.2381,0,,224.2381,0.0,,224.2361,800,,224.2381,1079,,224.2361,1039,,224.2381,0.0,,224.2361,0.0,,224.2363,27,,224.2183,27,,224.2362,0.0,,224.2363,1.0625,,224.2183,0.0,,224.2381,0,,224.2182,0.0,,224.2381,1079,,224.2361,1039,,224.2363,-2.0,,
224.2561,0.0,,224.2561,800,,224.2383,106.0625,,224.2563,-0.0625,,224.2382,0.0,,224.2562,0.0,,224.2562,1,,224.2581,0,,224.2581,0.0,,224.2561,800,,224.2581,1079,,224.2561,1039,,224.2581,0.0,,224.2561,0.0,,224.2563,27,,224.2383,27,,224.2562,0.0,,224.2563,0.0625,,224.2383,0.0,,224.2581,0,,224.2382,0.0,,224.2581,1079,,224.2561,1039,,224.2563,-0.5,,
224.2761,0.0,,224.2761,800,,224.2583,106.0,,224.2763,-0.0625,,224.2582,0.0,,224.2762,0.0,,224.2762,1,,224.2781,0,,224.2781,0.0,,224.2761,800,,224.2781,1079,,224.2761,1039,,224.2781,0.0,,224.2761,0.0,,224.2763,27,,224.2583,27,,224.2762,0.0,,224.2763,0.0,,224.2583,0.0,,224.2781,0,,224.2582,0.0,,224.2781,1079,,224.2761,1039,,224.2763,1.0,,
224.2961,0.0,,224.2961,800,,224.2783,106.125,,224.2963,0.0,,224.2782,0.0,,224.2962,0.0,,224.2962,1,,224.2981,0,,224.2981,0.0,,224.2961,800,,224.2981,1079,,224.2961,1039,,224.2981,0.0,,224.2961,0.0,,224.2963,27,,224.2783,27,,224.2962,0.0,,224.2963,0.0,,224.2783,0.0,,224.2981,0,,224.2782,0.0,,224.2981,1079,,224.2961,1039,,224.2963,1.0625,,
224.3161,0.0,,224.3161,800,,224.2983,106.0625,,224.3163,0.0,,224.2982,0.0,,224.3162,0.0,,224.3162,1,,224.3182,0,,224.3182,0.0,,224.3161,800,,224.3182,1079,,224.3161,1039,,224.3182,0.0,,224.3161,0.0,,224.3163,27,,224.2983,27,,224.3162,0.0,,224.3163,0.0,,224.2983,0.0,,224.3182,0,,224.2982,0.0,,224.3182,1079,,224.3161,1039,,224.3163,0.0,,
224.3361,0.0,,224.3361,800,,224.3184,106.0625,,224.3363,0.0,,224.3183,0.0,,224.3362,0.0,,224.3362,1,,224.3381,0,,224.3381,0.0,,224.3361,800,,224.3381,1079,,224.3361,1039,,224.3381,0.0,,224.3361,0.0,,224.3363,27,,224.3184,27,,224.3362,0.0,,224.3363,0.0,,224.3184,0.0,,224.3381,0,,224.3183,0.0,,224.3381,1079,,224.3361,1039,,224.3363,0.5,,
