Point;Real time;Power-up time;Asrc;Alod;Apack;Vpack;SOC;DOD;Loads;BalVtg;BalCause;IoState;Flags;Bnk0;Bnk1t;Bnk2;Bnk3;Bnk4;Bnk5;Bnk6;Bnk7;Bnk8;Bnk9;Bnk10;Bnk11;Bnk12;Bnk13;Bnk14;Bnk15;CCL;CCLcause;DCL;DCLcause;WarnFlags;FltFlags;MissBanks;MissBank#;MissCells;-;Vmin;VminNo;VminAvg;Vavg;Vmax;VmaxNo;VmaxAvg;Tmin;TminNo;Tavg;Tmax;TmaxNo;Rmin;RminNo;Ravg;Rmax;RmaxNo;Rpack;Nmonit;Vmonit;Tmonit;TmonitOff;Rmonit;Smonit;Cell 0;Cell 1;Cell 2;Cell 3;Cell 4;Cell 5;Cell 6;Cell 7;Cell 8;Cell 9;Cell 10;Cell 11;Cell 12;Cell 13;Cell 14;Cell 15;Cell 16;Cell 17;Cell 18;Cell 19;Cell 20;Cell 21;Cell 22;Cell 23;Cell 24;Cell 25;Cell 26;Cell 27
500;1/1/2025 16:28;#2376 000:01:54:44;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
501;1/1/2025 16:28;#2376 000:01:54:45;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.84;3.86;3.86;3.81;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
502;1/1/2025 16:28;#2376 000:01:54:46;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.84;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
503;1/1/2025 16:28;#2376 000:01:54:47;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.84;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
504;1/1/2025 16:28;#2376 000:01:54:48;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.81;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
505;1/1/2025 16:28;#2376 000:01:54:49;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
506;1/1/2025 16:28;#2376 000:01:54:50;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
507;1/1/2025 16:28;#2376 000:01:54:51;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
508;1/1/2025 16:28;#2376 000:01:54:52;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
509;1/1/2025 16:28;#2376 000:01:54:53;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
510;1/1/2025 16:28;#2376 000:01:54:54;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.81;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.81
511;1/1/2025 16:28;#2376 000:01:54:55;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.84;3.86;3.86;3.81;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
512;1/1/2025 16:28;#2376 000:01:54:56;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
513;1/1/2025 16:28;#2376 000:01:54:57;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.84;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
514;1/1/2025 16:28;#2376 000:01:54:58;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
515;1/1/2025 16:28;#2376 000:01:54:59;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
516;1/1/2025 16:28;#2376 000:01:55:00;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
517;1/1/2025 16:28;#2376 000:01:55:01;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
518;1/1/2025 16:28;#2376 000:01:55:02;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.81;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
519;1/1/2025 16:28;#2376 000:01:55:03;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
520;1/1/2025 16:28;#2376 000:01:55:04;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;25;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
521;1/1/2025 16:28;#2376 000:01:55:05;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;25;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.84;3.84;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
522;1/1/2025 16:28;#2376 000:01:55:06;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;25;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
523;1/1/2025 16:28;#2376 000:01:55:07;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;25;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
524;1/1/2025 16:28;#2376 000:01:55:08;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;25;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.81;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
525;1/1/2025 16:28;#2376 000:01:55:09;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;25;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
526;1/1/2025 16:28;#2376 000:01:55:10;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;25;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
527;1/1/2025 16:28;#2376 000:01:55:11;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;25;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.84;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
528;1/1/2025 16:28;#2376 000:01:55:12;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;25;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
529;1/1/2025 16:28;#2376 000:01:55:13;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;25;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.84;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
530;1/1/2025 16:28;#2376 000:01:55:14;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;25;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
531;1/1/2025 16:28;#2376 000:01:55:15;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;25;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
532;1/1/2025 16:28;#2376 000:01:55:16;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;25;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
533;1/1/2025 16:28;#2376 000:01:55:17;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;25;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.81;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
534;1/1/2025 16:28;#2376 000:01:55:18;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;25;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
535;1/1/2025 16:28;#2376 000:01:55:19;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;25;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
536;1/1/2025 16:28;#2376 000:01:55:20;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;25;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
537;1/1/2025 16:28;#2376 000:01:55:21;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;25;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.81;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
538;1/1/2025 16:28;#2376 000:01:55:22;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;25;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.81;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
539;1/1/2025 16:28;#2376 000:01:55:23;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;25;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
540;1/1/2025 16:28;#2376 000:01:55:24;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;25;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.84;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
541;1/1/2025 16:29;#2376 000:01:55:25;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;25;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
542;1/1/2025 16:29;#2376 000:01:55:26;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;25;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
