Time (s),1. Current A(RMS) (1),,Time (s),1. Target Id A (0.0625),,Time (s),1. Id A (0.0625),,Time (s),1. Battery Current A (0.0625),,Time (s),1. Target torque % of peak (0.1),,Time (s),1. Velocity RPM (1),,Time (s),1. Torque actual value Nm (0.0625),,Time (s),1. Footbrake Pot Input Voltage V (0.00390625),,Time (s),1. Battery Voltage V (0.0625),,Time (s),1. Heatsink Temperature DegC (1),,Time (s),1. Torque demand value Nm (0.0625),,Time (s),1. Uq V (0.0625),,Time (s),1. Throttle Input Voltage V (0.00390625),,Time (s),1. Ud V (0.0625),,Time (s),1. Target Iq A (0.0625),,Time (s),1. Iq A (0.0625),,
1952.0476,0,,1952.0282,0.0,,1952.0282,-0.125,,1952.0474,0.0,,1952.0282,0.0,,1952.0476,-25,,1952.028,0.0,,1952.0282,0.0,,1952.0474,102.375,,1952.0474,37,,1952.0476,0.0,,1952.028,-1.0625,,1952.0282,1.23828125,,1952.0282,0.25,,1952.028,0.0,,1952.028,1.3125,,
1952.0678,0,,1952.0478,0.0,,1952.0478,-2.6875,,1952.0676,0.0,,1952.048,0.0,,1952.0678,-24,,1952.0478,0.0,,1952.048,0.0,,1952.0676,102.375,,1952.0676,37,,1952.0678,0.0,,1952.0478,-1.125,,1952.0478,1.25390625,,1952.0478,0.75,,1952.0478,0.0,,1952.0478,0.3125,,
1952.0876,0,,1952.068,0.0,,1952.068,-0.9375,,1952.0876,0.0,,1952.0682,0.0,,1952.0876,-24,,1952.068,0.0,,1952.0682,0.0,,1952.0876,102.3125,,1952.0876,37,,1952.0876,0.0,,1952.068,-1.1875,,1952.068,1.24609375,,1952.068,0.5,,1952.068,0.0,,1952.068,0.9375,,
1952.1076,0,,1952.0878,0.0,,1952.0878,-0.5625,,1952.1074,0.0,,1952.0878,0.0,,1952.1076,-24,,1952.0878,0.0,,1952.0878,0.0,,1952.1074,102.375,,1952.1074,37,,1952.1076,0.0,,1952.0878,-1.0625,,1952.0878,1.19140625,,1952.0878,0.375,,1952.0878,0.0,,1952.0878,0.875,,
1952.1278,0,,1952.1078,0.0,,1952.1078,-0.0625,,1952.1278,0.0,,1952.108,0.0,,1952.1278,-23,,1952.1078,0.0,,1952.108,0.0,,1952.1278,102.3125,,1952.1278,37,,1952.1278,0.0,,1952.1078,-0.6875,,1952.1078,1.19140625,,1952.1078,0.5,,1952.1078,0.0,,1952.1078,-1.375,,
1952.1476,0,,1952.128,0.0,,1952.128,0.75,,1952.1474,0.0,,1952.128,0.0,,1952.1476,-23,,1952.128,0.0,,1952.128,0.0,,1952.1474,102.375,,1952.1474,37,,1952.1476,0.0,,1952.128,-0.5,,1952.128,1.25390625,,1952.128,0.375,,1952.128,0.0,,1952.128,-1.5625,,
1952.1678,0,,1952.1478,0.0,,1952.1478,1.25,,1952.1676,0.0,,1952.148,0.0,,1952.1678,-23,,1952.1476,0.0,,1952.148,0.0,,1952.1676,102.375,,1952.1676,37,,1952.1678,0.0,,1952.1476,-0.5,,1952.1478,1.2890625,,1952.1478,0.5,,1952.1476,0.0,,1952.1476,-1.125,,
1952.1876,0,,1952.168,0.0,,1952.168,0.1875,,1952.1874,0.0,,1952.1682,0.0,,1952.1876,-23,,1952.1678,0.0,,1952.1682,0.0,,1952.1874,102.3125,,1952.1874,37,,1952.1876,0.0,,1952.1678,-0.625,,1952.168,1.25390625,,1952.168,-0.0625,,1952.1678,0.0,,1952.1678,-0.375,,
1952.2076,0,,1952.1878,0.0,,1952.1878,0.375,,1952.2074,0.0,,1952.1878,0.0,,1952.2076,-23,,1952.1878,0.0,,1952.1878,0.0,,1952.2074,102.375,,1952.2074,37,,1952.2076,0.0,,1952.1878,-0.4375,,1952.1878,1.23828125,,1952.1878,0.0,,1952.1878,0.0,,1952.1878,-0.875,,
1952.2278,0,,1952.2078,0.0,,1952.2078,-1.0625,,1952.2276,0.0,,1952.208,0.0,,1952.2278,-22,,1952.2078,0.0,,1952.208,0.0,,1952.2276,102.4375,,1952.2276,37,,1952.2278,0.0,,1952.2078,-1.125,,1952.2078,1.23828125,,1952.2078,-0.1875,,1952.2078,0.0,,1952.2078,1.75,,
